,air_store_id,air_genre_name,air_area_name,latitude,longitude,latlong_m,1_close_st,2_close_st,3_close_st,4_close_st,5_close_st
674,air_b88192b35ac03c24,Bar/Cocktail,Hokkaidō Sapporo-shi Minami 3 Jōnishi,43.055460100000005,141.34095559999997,[  43.0554601  141.3409556],hokkaido_ishikari__sapporo-katakana__satporo,hokkaido_ishikari__tanayama-kana__teineyama,hokkaido_ishikari__yamaguchi-kana__yamaguchi,hokkaido_ishikari__koganei-kana__koganeune,hokkaido_ishikari__ishikari-kana__ishikari
675,air_d477b6339b8ce69f,Bar/Cocktail,Hokkaidō Sapporo-shi Minami 3 Jōnishi,43.055460100000005,141.34095559999997,[  43.0554601  141.3409556],hokkaido_ishikari__sapporo-katakana__satporo,hokkaido_ishikari__tanayama-kana__teineyama,hokkaido_ishikari__yamaguchi-kana__yamaguchi,hokkaido_ishikari__koganei-kana__koganeune,hokkaido_ishikari__ishikari-kana__ishikari
676,air_f6b2489ccf873c3b,Bar/Cocktail,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614,[  35.6706505  139.7718614],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__haneda-kana__haneda,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi
677,air_cb25551c4cd8d9f3,Bar/Cocktail,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614,[  35.6706505  139.7718614],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__haneda-kana__haneda,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi
678,air_6a15e4eae523189d,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,[  35.6940027  139.7535951],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__setagaya-kana__setagaya,tokyo__nerima-kana__nerima,tokyo__haneda-kana__haneda
679,air_36bcf77d3382d36e,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,[  35.6940027  139.7535951],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__setagaya-kana__setagaya,tokyo__nerima-kana__nerima,tokyo__haneda-kana__haneda
680,air_cfdeb326418194ff,Bar/Cocktail,Tōkyō-to Toshima-ku Minamiikebukuro,35.7261178,139.71660490000002,[  35.7261178  139.7166049],tokyo__tokyo-kana__tonokyo,tokyo__nerima-kana__nerima,tokyo__setagaya-kana__setagaya,tokyo__edogawa-seaside-kana__edgawawinkai,saitama__koshigaya-kana__NONE
681,air_1ab60ce33bfed8a8,Bar/Cocktail,Tōkyō-to Toshima-ku Minamiikebukuro,35.7261178,139.71660490000002,[  35.7261178  139.7166049],tokyo__tokyo-kana__tonokyo,tokyo__nerima-kana__nerima,tokyo__setagaya-kana__setagaya,tokyo__edogawa-seaside-kana__edgawawinkai,saitama__koshigaya-kana__NONE
682,air_7c7774c66fb237f7,Bar/Cocktail,Tōkyō-to Toshima-ku Minamiikebukuro,35.7261178,139.71660490000002,[  35.7261178  139.7166049],tokyo__tokyo-kana__tonokyo,tokyo__nerima-kana__nerima,tokyo__setagaya-kana__setagaya,tokyo__edogawa-seaside-kana__edgawawinkai,saitama__koshigaya-kana__NONE
683,air_536043fcf1a4f8a4,Bar/Cocktail,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.50980090000002,[  34.6812614  135.5098009],osaka__osaka-kana__osaka,osaka__yao-kana__yao,osaka__toyonaka-kana__toyonaka,osaka__sakai-kana__sakai,osaka__ikomayama-kana__ikomayama
684,air_709262d948dd0b6e,Bar/Cocktail,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.50980090000002,[  34.6812614  135.5098009],osaka__osaka-kana__osaka,osaka__yao-kana__yao,osaka__toyonaka-kana__toyonaka,osaka__sakai-kana__sakai,osaka__ikomayama-kana__ikomayama
685,air_70e9e8cd55879414,Bar/Cocktail,Tōkyō-to Shibuya-ku Dōgenzaka,35.659396799999996,139.69644019999998,[  35.6593968  139.6964402],tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi,tokyo__nerima-kana__nerima,tokyo__haneda-kana__haneda
686,air_49211568cab5fdee,Bar/Cocktail,Tōkyō-to Shibuya-ku Dōgenzaka,35.659396799999996,139.69644019999998,[  35.6593968  139.6964402],tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi,tokyo__nerima-kana__nerima,tokyo__haneda-kana__haneda
687,air_d473620754bf9fc2,Bar/Cocktail,Tōkyō-to Nakano-ku Nakano,35.7073985,139.6638354,[  35.7073985  139.6638354],tokyo__nerima-kana__nerima,tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,tokyo__chofu-kana__NONE____1976-12-13,tokyo__fuchu-kana__fuku
688,air_f88898cd09f40496,Bar/Cocktail,Tōkyō-to Nakano-ku Nakano,35.7073985,139.6638354,[  35.7073985  139.6638354],tokyo__nerima-kana__nerima,tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,tokyo__chofu-kana__NONE____1976-12-13,tokyo__fuchu-kana__fuku
689,air_c3dcaf3aeb18e20e,Bar/Cocktail,Tōkyō-to Toshima-ku Higashiikebukuro,35.726231899999995,139.7232404,[  35.7262319  139.7232404],tokyo__tokyo-kana__tonokyo,tokyo__nerima-kana__nerima,tokyo__setagaya-kana__setagaya,tokyo__edogawa-seaside-kana__edgawawinkai,saitama__koshigaya-kana__NONE
690,air_3bd49f98ab7f36ab,Bar/Cocktail,Tōkyō-to Toshima-ku Higashiikebukuro,35.726231899999995,139.7232404,[  35.7262319  139.7232404],tokyo__tokyo-kana__tonokyo,tokyo__nerima-kana__nerima,tokyo__setagaya-kana__setagaya,tokyo__edogawa-seaside-kana__edgawawinkai,saitama__koshigaya-kana__NONE
691,air_5cfc537125d97f16,Bar/Cocktail,Tōkyō-to Toshima-ku Higashiikebukuro,35.726231899999995,139.7232404,[  35.7262319  139.7232404],tokyo__tokyo-kana__tonokyo,tokyo__nerima-kana__nerima,tokyo__setagaya-kana__setagaya,tokyo__edogawa-seaside-kana__edgawawinkai,saitama__koshigaya-kana__NONE
692,air_61de73b097513f58,Bar/Cocktail,Tōkyō-to Toshima-ku Nishiikebukuro,35.7322863,139.710247,[  35.7322863  139.710247 ],tokyo__tokyo-kana__tonokyo,tokyo__nerima-kana__nerima,tokyo__setagaya-kana__setagaya,saitama__koshigaya-kana__NONE,tokyo__edogawa-seaside-kana__edgawawinkai
693,air_8c3175aa5e4fc569,Bar/Cocktail,Tōkyō-to Toshima-ku Nishiikebukuro,35.7322863,139.710247,[  35.7322863  139.710247 ],tokyo__tokyo-kana__tonokyo,tokyo__nerima-kana__nerima,tokyo__setagaya-kana__setagaya,saitama__koshigaya-kana__NONE,tokyo__edogawa-seaside-kana__edgawawinkai
694,air_728ff578acc6ac6e,Bar/Cocktail,Tōkyō-to Shinjuku-ku Nishishinjuku,35.6921398,139.6854735,[  35.6921398  139.6854735],tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,tokyo__nerima-kana__nerima,tokyo__chofu-kana__NONE____1976-12-13,kanagawa__hiyoshi-kana__hiyoshi
695,air_93ebe490d4abb8e9,Bar/Cocktail,Tōkyō-to Shinjuku-ku Nishishinjuku,35.6921398,139.6854735,[  35.6921398  139.6854735],tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,tokyo__nerima-kana__nerima,tokyo__chofu-kana__NONE____1976-12-13,kanagawa__hiyoshi-kana__hiyoshi
696,air_fff68b929994bfbd,Bar/Cocktail,Tōkyō-to Nakano-ku Nakano,35.7081457,139.66628799999998,[  35.7081457  139.666288 ],tokyo__nerima-kana__nerima,tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,tokyo__chofu-kana__NONE____1976-12-13,tokyo__fuchu-kana__fuku
697,air_883ca28ef0ed3d55,Bar/Cocktail,Tōkyō-to Nakano-ku Nakano,35.7081457,139.66628799999998,[  35.7081457  139.666288 ],tokyo__nerima-kana__nerima,tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,tokyo__chofu-kana__NONE____1976-12-13,tokyo__fuchu-kana__fuku
698,air_79afb3f52b4d062c,Bar/Cocktail,Ōsaka-fu Neyagawa-shi Honmachi,34.766092900000004,135.6280998,[  34.7660929  135.6280998],osaka__hirakata-kana__hirakata,osaka__ikomayama-kana__ikomayama,osaka__ibaraki-kana__ibaraki,osaka__osaka-kana__osaka,osaka__mino-kana__minoo____2009-12-18
699,air_1f7f8fa557bc0d55,Bar/Cocktail,Ōsaka-fu Neyagawa-shi Honmachi,34.766092900000004,135.6280998,[  34.7660929  135.6280998],osaka__hirakata-kana__hirakata,osaka__ikomayama-kana__ikomayama,osaka__ibaraki-kana__ibaraki,osaka__osaka-kana__osaka,osaka__mino-kana__minoo____2009-12-18
700,air_4c665a2bfff0da3b,Bar/Cocktail,Tōkyō-to Minato-ku Roppongi,35.6641222,139.729426,[  35.6641222  139.729426 ],tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__haneda-kana__haneda,kanagawa__hiyoshi-kana__hiyoshi
701,air_735bcbe1763d6e98,Bar/Cocktail,Tōkyō-to Minato-ku Roppongi,35.6641222,139.729426,[  35.6641222  139.729426 ],tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__haneda-kana__haneda,kanagawa__hiyoshi-kana__hiyoshi
702,air_5afb1cca48ceaa19,Bar/Cocktail,Tōkyō-to Toshima-ku Minamiikebukuro,35.7248234,139.71596340000002,[  35.7248234  139.7159634],tokyo__tokyo-kana__tonokyo,tokyo__nerima-kana__nerima,tokyo__setagaya-kana__setagaya,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__chofu-kana__NONE____1976-12-13
703,air_287d2de7d3c93406,Bar/Cocktail,Tōkyō-to Toshima-ku Minamiikebukuro,35.7248234,139.71596340000002,[  35.7248234  139.7159634],tokyo__tokyo-kana__tonokyo,tokyo__nerima-kana__nerima,tokyo__setagaya-kana__setagaya,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__chofu-kana__NONE____1976-12-13
704,air_4d71826793c09b22,Japanese food,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992,[  35.6580681  139.7515992],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__haneda-kana__haneda,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi
705,air_876d7a23c47811cb,Japanese food,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992,[  35.6580681  139.7515992],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__haneda-kana__haneda,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi
706,air_b3a824511477a4ed,Japanese food,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992,[  35.6580681  139.7515992],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__haneda-kana__haneda,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi
707,air_877f79706adbfb06,Japanese food,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992,[  35.6580681  139.7515992],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__haneda-kana__haneda,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi
708,air_671b4bea84dafb67,Japanese food,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992,[  35.6580681  139.7515992],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__haneda-kana__haneda,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi
709,air_b2395df0e874078d,Japanese food,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992,[  35.6580681  139.7515992],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__haneda-kana__haneda,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi
710,air_4b9085d0d46a6211,Japanese food,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992,[  35.6580681  139.7515992],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__haneda-kana__haneda,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi
711,air_3c938075889fc059,Japanese food,Fukuoka-ken Fukuoka-shi Daimyō,33.589215700000004,130.3928134,[  33.5892157  130.3928134],fukuoka__fukuoka-kana__fukuoka,fukuoka__hakata-kana__hakata,fukuoka__sayara-wakayama-kana__sawarawakiyama,fukuoka__dazaifu-kana__dasaif,fukuoka__sasaguri-kana__sasaburi____2009-11-20
712,air_049f6d5b402a31b2,Japanese food,Fukuoka-ken Fukuoka-shi Daimyō,33.589215700000004,130.3928134,[  33.5892157  130.3928134],fukuoka__fukuoka-kana__fukuoka,fukuoka__hakata-kana__hakata,fukuoka__sayara-wakayama-kana__sawarawakiyama,fukuoka__dazaifu-kana__dasaif,fukuoka__sasaguri-kana__sasaburi____2009-11-20
713,air_c8a657c8c5c93d69,Japanese food,Fukuoka-ken Fukuoka-shi Daimyō,33.589215700000004,130.3928134,[  33.5892157  130.3928134],fukuoka__fukuoka-kana__fukuoka,fukuoka__hakata-kana__hakata,fukuoka__sayara-wakayama-kana__sawarawakiyama,fukuoka__dazaifu-kana__dasaif,fukuoka__sasaguri-kana__sasaburi____2009-11-20
714,air_a304330715435390,Japanese food,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.65324730000003,[  35.6465721  139.6532473],tokyo__setagaya-kana__setagaya,tokyo__tokyo-kana__tonokyo,kanagawa__hiyoshi-kana__hiyoshi,tokyo__chofu-kana__NONE____1976-12-13,tokyo__nerima-kana__nerima
715,air_1dd8f6f47480d1a2,Japanese food,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.65324730000003,[  35.6465721  139.6532473],tokyo__setagaya-kana__setagaya,tokyo__tokyo-kana__tonokyo,kanagawa__hiyoshi-kana__hiyoshi,tokyo__chofu-kana__NONE____1976-12-13,tokyo__nerima-kana__nerima
716,air_7bacc4d36fb094c9,Japanese food,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.65324730000003,[  35.6465721  139.6532473],tokyo__setagaya-kana__setagaya,tokyo__tokyo-kana__tonokyo,kanagawa__hiyoshi-kana__hiyoshi,tokyo__chofu-kana__NONE____1976-12-13,tokyo__nerima-kana__nerima
717,air_3cad29d1a23209d2,Japanese food,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.70405060000002,[  35.6617773  139.7040506],tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi,tokyo__nerima-kana__nerima,tokyo__haneda-kana__haneda
718,air_a9178f19da58fe99,Japanese food,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.70405060000002,[  35.6617773  139.7040506],tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi,tokyo__nerima-kana__nerima,tokyo__haneda-kana__haneda
719,air_f9168b23fdfc1e52,Japanese food,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379,[  35.6995657  139.6364379],tokyo__nerima-kana__nerima,tokyo__setagaya-kana__setagaya,tokyo__chofu-kana__NONE____1976-12-13,tokyo__tokyo-kana__tonokyo,tokyo__fuchu-kana__fuku
720,air_bf21b8350771879b,Japanese food,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379,[  35.6995657  139.6364379],tokyo__nerima-kana__nerima,tokyo__setagaya-kana__setagaya,tokyo__chofu-kana__NONE____1976-12-13,tokyo__tokyo-kana__tonokyo,tokyo__fuchu-kana__fuku
721,air_e0f241bd406810c0,Japanese food,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.386244500000004,132.4550176,[  34.3862445  132.4550176],hiroshima__hiroshima-kana__hiroshima,hiroshima__megui-taniyama-kana__egetaniyama____2005-12-02,hiroshima__kure-ka__clay,hiroshima__miki-kana__mili,hiroshima__saeki-yuko-kana__saekiyuki
722,air_4974785f48853db9,Japanese food,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.386244500000004,132.4550176,[  34.3862445  132.4550176],hiroshima__hiroshima-kana__hiroshima,hiroshima__megui-taniyama-kana__egetaniyama____2005-12-02,hiroshima__kure-ka__clay,hiroshima__miki-kana__mili,hiroshima__saeki-yuko-kana__saekiyuki
723,air_9352c401d5adb01b,Japanese food,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.386244500000004,132.4550176,[  34.3862445  132.4550176],hiroshima__hiroshima-kana__hiroshima,hiroshima__megui-taniyama-kana__egetaniyama____2005-12-02,hiroshima__kure-ka__clay,hiroshima__miki-kana__mili,hiroshima__saeki-yuko-kana__saekiyuki
724,air_96743eee94114261,Japanese food,Niigata-ken Niigata-shi Gakkōchōdōri 1 Banchō,37.9163674,139.0363265,[  37.9163674  139.0363265],niigata__niigata-kana__niigata,niigata__matsuhama-kana__matsuhama,niigata__niitsu-kana__niits,niigata__volume-kana__maki,niigata__gouhu-lake-kana__NONE
725,air_3155ee23d92202da,Japanese food,Niigata-ken Niigata-shi Gakkōchōdōri 1 Banchō,37.9163674,139.0363265,[  37.9163674  139.0363265],niigata__niigata-kana__niigata,niigata__matsuhama-kana__matsuhama,niigata__niitsu-kana__niits,niigata__volume-kana__maki,niigata__gouhu-lake-kana__NONE
726,air_9387ff95e886ebc7,Japanese food,Niigata-ken Niigata-shi Gakkōchōdōri 1 Banchō,37.9163674,139.0363265,[  37.9163674  139.0363265],niigata__niigata-kana__niigata,niigata__matsuhama-kana__matsuhama,niigata__niitsu-kana__niits,niigata__volume-kana__maki,niigata__gouhu-lake-kana__NONE
727,air_1f34e9beded2231a,Japanese food,Hokkaidō Sapporo-shi Minami 3 Jōnishi,43.0568187,141.35395730000002,[  43.0568187  141.3539573],hokkaido_ishikari__sapporo-katakana__satporo,hokkaido_ishikari__tanayama-kana__teineyama,hokkaido_ishikari__yamaguchi-kana__yamaguchi,hokkaido_ishikari__ishikari-kana__ishikari,hokkaido_ishikari__nishihoronhora-kana__nishinokoro____2000-10-31
728,air_f690c42545146e0a,Japanese food,Hokkaidō Sapporo-shi Minami 3 Jōnishi,43.0568187,141.35395730000002,[  43.0568187  141.3539573],hokkaido_ishikari__sapporo-katakana__satporo,hokkaido_ishikari__tanayama-kana__teineyama,hokkaido_ishikari__yamaguchi-kana__yamaguchi,hokkaido_ishikari__ishikari-kana__ishikari,hokkaido_ishikari__nishihoronhora-kana__nishinokoro____2000-10-31
729,air_cc35590cd1da8554,Japanese food,Tōkyō-to Chūō-ku Ginza,35.6721142,139.7708253,[  35.6721142  139.7708253],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__haneda-kana__haneda,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi
730,air_3d3a2b509180e798,Japanese food,Tōkyō-to Chūō-ku Ginza,35.6721142,139.7708253,[  35.6721142  139.7708253],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__haneda-kana__haneda,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi
731,air_7db266904cb0d72a,Japanese food,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.70354939999999,[  35.6938401  139.7035494],tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,tokyo__nerima-kana__nerima,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__chofu-kana__NONE____1976-12-13
732,air_1eeff462acb24fb7,Japanese food,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.70354939999999,[  35.6938401  139.7035494],tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,tokyo__nerima-kana__nerima,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__chofu-kana__NONE____1976-12-13
733,air_472b19e3b5bffa41,Japanese food,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.70354939999999,[  35.6938401  139.7035494],tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,tokyo__nerima-kana__nerima,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__chofu-kana__NONE____1976-12-13
734,air_1f1390a8be2272b3,Japanese food,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.70354939999999,[  35.6938401  139.7035494],tokyo__tokyo-kana__tonokyo,tokyo__setagaya-kana__setagaya,tokyo__nerima-kana__nerima,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__chofu-kana__NONE____1976-12-13
735,air_8a1d21fad48374e8,Japanese food,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783,[  33.5913576  130.4148783],fukuoka__hakata-kana__hakata,fukuoka__fukuoka-kana__fukuoka,fukuoka__dazaifu-kana__dasaif,fukuoka__sayara-wakayama-kana__sawarawakiyama,fukuoka__sasaguri-kana__sasaburi____2009-11-20
736,air_84f6876ff7e83ae7,Japanese food,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783,[  33.5913576  130.4148783],fukuoka__hakata-kana__hakata,fukuoka__fukuoka-kana__fukuoka,fukuoka__dazaifu-kana__dasaif,fukuoka__sayara-wakayama-kana__sawarawakiyama,fukuoka__sasaguri-kana__sasaburi____2009-11-20
737,air_eca4a5a191e8d993,Japanese food,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.87040290000002,[  38.2690761  140.8704029],miyagi__sendai-kana__sendai,miyagi__shiogama-kana__shioogama,miyagi__natori-katakana__natri,miyagi__iwanuma-kana__iwanuma,miyagi__izumigake-mountain-kana__izumigadake
738,air_539d693f7317c62d,Japanese food,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.87040290000002,[  38.2690761  140.8704029],miyagi__sendai-kana__sendai,miyagi__shiogama-kana__shioogama,miyagi__natori-katakana__natri,miyagi__iwanuma-kana__iwanuma,miyagi__izumigake-mountain-kana__izumigadake
739,air_de803f7e324936b8,Japanese food,Hokkaidō Sapporo-shi Minami 3 Jōnishi,43.055460100000005,141.34095559999997,[  43.0554601  141.3409556],hokkaido_ishikari__sapporo-katakana__satporo,hokkaido_ishikari__tanayama-kana__teineyama,hokkaido_ishikari__yamaguchi-kana__yamaguchi,hokkaido_ishikari__koganei-kana__koganeune,hokkaido_ishikari__ishikari-kana__ishikari
740,air_673acd9fa5e0dd78,Japanese food,Hokkaidō Sapporo-shi Minami 3 Jōnishi,43.055460100000005,141.34095559999997,[  43.0554601  141.3409556],hokkaido_ishikari__sapporo-katakana__satporo,hokkaido_ishikari__tanayama-kana__teineyama,hokkaido_ishikari__yamaguchi-kana__yamaguchi,hokkaido_ishikari__koganei-kana__koganeune,hokkaido_ishikari__ishikari-kana__ishikari
741,air_931a8a4321b6e7d1,Japanese food,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614,[  35.6706505  139.7718614],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__haneda-kana__haneda,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi
742,air_0b184ec04c741a6a,Japanese food,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614,[  35.6706505  139.7718614],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__haneda-kana__haneda,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi
743,air_dad0b6a36138f309,Japanese food,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614,[  35.6706505  139.7718614],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__haneda-kana__haneda,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi
744,air_e8ed9335d0c38333,Japanese food,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614,[  35.6706505  139.7718614],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__haneda-kana__haneda,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi
745,air_609050e4e4f79ae1,Japanese food,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614,[  35.6706505  139.7718614],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__haneda-kana__haneda,tokyo__setagaya-kana__setagaya,kanagawa__hiyoshi-kana__hiyoshi
746,air_68cc910e7b307b09,Japanese food,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,[  35.6940027  139.7535951],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__setagaya-kana__setagaya,tokyo__nerima-kana__nerima,tokyo__haneda-kana__haneda
747,air_eb20a89bba7dd3d0,Japanese food,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.75359509999998,[  35.6940027  139.7535951],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__setagaya-kana__setagaya,tokyo__nerima-kana__nerima,tokyo__haneda-kana__haneda
748,air_473cf23b9e7c0a37,Japanese food,Fukuoka-ken Fukuoka-shi Momochi,33.5819411,130.3484363,[  33.5819411  130.3484363],fukuoka__fukuoka-kana__fukuoka,fukuoka__hakata-kana__hakata,fukuoka__sayara-wakayama-kana__sawarawakiyama,fukuoka__maehara-kana__maebaru,fukuoka__dazaifu-kana__dasaif
749,air_67f87c159d9e2ee2,Japanese food,Fukuoka-ken Fukuoka-shi Momochi,33.5819411,130.3484363,[  33.5819411  130.3484363],fukuoka__fukuoka-kana__fukuoka,fukuoka__hakata-kana__hakata,fukuoka__sayara-wakayama-kana__sawarawakiyama,fukuoka__maehara-kana__maebaru,fukuoka__dazaifu-kana__dasaif
750,air_f2c5a1f24279c531,Japanese food,Tōkyō-to Taitō-ku Higashiueno,35.712607,139.7799956,[  35.712607   139.7799956],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__nerima-kana__nerima,tokyo__setagaya-kana__setagaya,tokyo__haneda-kana__haneda
751,air_47070be6093f123e,Japanese food,Tōkyō-to Taitō-ku Higashiueno,35.712607,139.7799956,[  35.712607   139.7799956],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__nerima-kana__nerima,tokyo__setagaya-kana__setagaya,tokyo__haneda-kana__haneda
752,air_63e28ee0b0c955a7,Japanese food,Tōkyō-to Taitō-ku Higashiueno,35.712607,139.7799956,[  35.712607   139.7799956],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__nerima-kana__nerima,tokyo__setagaya-kana__setagaya,tokyo__haneda-kana__haneda
753,air_2d78d9a1f4dd02ca,Japanese food,Tōkyō-to Taitō-ku Higashiueno,35.712607,139.7799956,[  35.712607   139.7799956],tokyo__tokyo-kana__tonokyo,tokyo__edogawa-seaside-kana__edgawawinkai,tokyo__nerima-kana__nerima,tokyo__setagaya-kana__setagaya,tokyo__haneda-kana__haneda
