,Fukuoka-ken Fukuoka-shi Daimyō,Fukuoka-ken Fukuoka-shi Hakata Ekimae,Fukuoka-ken Fukuoka-shi Imaizumi,Fukuoka-ken Fukuoka-shi Momochi,Fukuoka-ken Fukuoka-shi Shiobaru,Fukuoka-ken Fukuoka-shi Takatori,Fukuoka-ken Fukuoka-shi Tenjin,Fukuoka-ken Fukuoka-shi Torikai,Fukuoka-ken Itoshima-shi Maebarunishi,Fukuoka-ken Kitakyūshū-shi Konyamachi,Fukuoka-ken Kitakyūshū-shi None,Fukuoka-ken Kitakyūshū-shi Ōtemachi,Fukuoka-ken Kurume-shi Jōnanmachi,Fukuoka-ken Yame-shi Motomachi,Hiroshima-ken Fukuyama-shi Higashisakuramachi,Hiroshima-ken Hiroshima-shi Kokutaijimachi,Hiroshima-ken Hiroshima-shi Nagarekawachō,Hokkaidō Abashiri-shi Minami 6 Jōhigashi,Hokkaidō Asahikawa-shi 6 Jōdōri,Hokkaidō Katō-gun Motomachi,Hokkaidō Sapporo-shi Atsubetsuchūō 1 Jō,Hokkaidō Sapporo-shi Kita 24 Jōnishi,Hokkaidō Sapporo-shi Kotoni 2 Jō,Hokkaidō Sapporo-shi Minami 3 Jōnishi,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,Hyōgo-ken Himeji-shi Yasuda,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,Hyōgo-ken Kōbe-shi Kumoidōri,Hyōgo-ken Kōbe-shi Motomachidōri,Hyōgo-ken Kōbe-shi Sumiyoshi Higashimachi,Hyōgo-ken Nishinomiya-shi Rokutanjichō,Hyōgo-ken Takarazuka-shi Tōyōchō,Miyagi-ken Sendai-shi Kamisugi,Niigata-ken Kashiwazaki-shi Chūōchō,Niigata-ken Nagaoka-shi Ōtedōri,Niigata-ken Niigata-shi Gakkōchōdōri 1 Banchō,Niigata-ken Niigata-shi Teraohigashi,Shizuoka-ken Hamamatsu-shi Motoshirochō,Shizuoka-ken Numazu-shi Miyukichō,Shizuoka-ken Shizuoka-shi Ōtemachi,Tōkyō-to Adachi-ku Chūōhonchō,Tōkyō-to Bunkyō-ku Kasuga,Tōkyō-to Bunkyō-ku Sendagi,Tōkyō-to Chiyoda-ku Kanda Jinbōchō,Tōkyō-to Chiyoda-ku Kudanminami,Tōkyō-to Chūō-ku Ginza,Tōkyō-to Chūō-ku Tsukiji,Tōkyō-to Edogawa-ku Chūō,Tōkyō-to Fuchū-shi Miyanishichō,Tōkyō-to Itabashi-ku Itabashi,Tōkyō-to Katsushika-ku Tateishi,Tōkyō-to Kita-ku Ōjihonchō,Tōkyō-to Koganei-shi Honchō,Tōkyō-to Kōtō-ku Kameido,Tōkyō-to Kōtō-ku Tomioka,Tōkyō-to Kōtō-ku Tōyō,Tōkyō-to Machida-shi Morino,Tōkyō-to Meguro-ku Jiyūgaoka,Tōkyō-to Meguro-ku Kamimeguro,Tōkyō-to Meguro-ku Takaban,Tōkyō-to Minato-ku Akasaka,Tōkyō-to Minato-ku Roppongi,Tōkyō-to Minato-ku Shibakōen,Tōkyō-to Musashino-shi Kichijōji Honchō,Tōkyō-to Musashino-shi Midorichō,Tōkyō-to Nakano-ku Nakano,Tōkyō-to Nerima-ku Toyotamakita,Tōkyō-to Setagaya-ku Kitazawa,Tōkyō-to Setagaya-ku Okusawa,Tōkyō-to Setagaya-ku Sangenjaya,Tōkyō-to Setagaya-ku Setagaya,Tōkyō-to Shibuya-ku Dōgenzaka,Tōkyō-to Shibuya-ku Higashi,Tōkyō-to Shibuya-ku Jingūmae,Tōkyō-to Shibuya-ku Shibuya,Tōkyō-to Shinagawa-ku Higashigotanda,Tōkyō-to Shinagawa-ku Hiromachi,Tōkyō-to Shinjuku-ku Kabukichō,Tōkyō-to Shinjuku-ku Nishishinjuku,Tōkyō-to Suginami-ku Asagayaminami,Tōkyō-to Tachikawa-shi Izumichō,Tōkyō-to Taitō-ku Asakusa,Tōkyō-to Taitō-ku Higashiueno,Tōkyō-to Taitō-ku Kuramae,Tōkyō-to Toshima-ku Higashiikebukuro,Tōkyō-to Toshima-ku Mejiro,Tōkyō-to Toshima-ku Minamiikebukuro,Tōkyō-to Toshima-ku Nishiikebukuro,Tōkyō-to Toshima-ku Sugamo,Tōkyō-to Ōta-ku Kamata,Tōkyō-to Ōta-ku Kamiikedai,Ōsaka-fu Higashiōsaka-shi Aramotokita,Ōsaka-fu Neyagawa-shi Honmachi,Ōsaka-fu Sakai-shi Minamikawaramachi,Ōsaka-fu Suita-shi Izumichō,Ōsaka-fu Ōsaka-shi Fuminosato,Ōsaka-fu Ōsaka-shi Kyōmachibori,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,Ōsaka-fu Ōsaka-shi Nakanochō,Ōsaka-fu Ōsaka-shi Nanbasennichimae,Ōsaka-fu Ōsaka-shi Shinmachi,Ōsaka-fu Ōsaka-shi Ōgimachi
2016-01-11,1518525.0,0.0,836082.0,1518525.0,0.0,1397043.0,1411335.0,1518525.0,1386324.0,0.0,1479222.0,0.0,0.0,1404189.0,1518525.0,1518525.0,1339875.0,1497087.0,1518525.0,0.0,0.0,868239.0,1454211.0,1518525.0,0.0,1418481.0,0.0,1518525.0,1504233.0,0.0,0.0,0.0,1518525.0,1261269.0,1407762.0,1511379.0,864666.0,1514952.0,1296999.0,1439919.0,1171944.0,1511379.0,1279134.0,1286280.0,1518525.0,1511379.0,1507806.0,861093.0,825363.0,1493514.0,1482795.0,1361313.0,1475649.0,1504233.0,1121922.0,1504233.0,0.0,0.0,0.0,0.0,1429200.0,1414908.0,1514952.0,868239.0,1318437.0,1507806.0,1511379.0,0.0,0.0,0.0,0.0,1439919.0,771768.0,1511379.0,1518525.0,1314864.0,0.0,1518525.0,1514952.0,1518525.0,0.0,864666.0,1518525.0,1404189.0,1500660.0,1393470.0,1514952.0,1479222.0,850374.0,0.0,0.0,1475649.0,1500660.0,1382751.0,0.0,1354167.0,1289853.0,1518525.0,1464930.0,868239.0,1514952.0,1518525.0
2016-01-12,1428425.0,0.0,786474.0,1428425.0,0.0,1314151.0,1327595.0,1428425.0,1304068.0,0.0,1391454.0,0.0,0.0,1320873.0,1428425.0,1428425.0,1260375.0,1408259.0,1428425.0,0.0,0.0,816723.0,1367927.0,1428425.0,0.0,1334317.0,0.0,1428425.0,1414981.0,0.0,0.0,0.0,1428425.0,1186433.0,1324234.0,1421703.0,813362.0,1425064.0,1220043.0,1354483.0,1102408.0,1421703.0,1203238.0,1209960.0,1428425.0,1421703.0,1418342.0,810001.0,776391.0,1404898.0,1394815.0,1280541.0,1388093.0,1414981.0,1055354.0,1414981.0,0.0,0.0,0.0,0.0,1344400.0,1330956.0,1425064.0,816723.0,1240209.0,1418342.0,1421703.0,0.0,0.0,0.0,0.0,1354483.0,725976.0,1421703.0,1428425.0,1236848.0,0.0,1428425.0,1425064.0,1428425.0,0.0,813362.0,1428425.0,1320873.0,1411620.0,1310790.0,1425064.0,1391454.0,799918.0,0.0,0.0,1388093.0,1411620.0,1300707.0,0.0,1273819.0,1213321.0,1428425.0,1378010.0,816723.0,1425064.0,1428425.0
2016-01-13,1770125.0,0.0,974610.0,1770125.0,0.0,1628515.0,1645175.0,1770125.0,1616020.0,0.0,1724310.0,0.0,0.0,1636845.0,1770125.0,1770125.0,1561875.0,1745135.0,1770125.0,0.0,0.0,1012095.0,1695155.0,1770125.0,0.0,1653505.0,0.0,1770125.0,1753465.0,0.0,0.0,0.0,1770125.0,1470245.0,1641010.0,1761795.0,1007930.0,1765960.0,1511895.0,1678495.0,1366120.0,1761795.0,1491070.0,1499400.0,1770125.0,1761795.0,1757630.0,1003765.0,962115.0,1740970.0,1728475.0,1586865.0,1720145.0,1753465.0,1307810.0,1753465.0,0.0,0.0,0.0,0.0,1666000.0,1649340.0,1765960.0,1012095.0,1536885.0,1757630.0,1761795.0,0.0,0.0,0.0,0.0,1678495.0,899640.0,1761795.0,1770125.0,1532720.0,0.0,1770125.0,1765960.0,1770125.0,0.0,1007930.0,1770125.0,1636845.0,1749300.0,1624350.0,1765960.0,1724310.0,991270.0,0.0,0.0,1720145.0,1749300.0,1611855.0,0.0,1578535.0,1503565.0,1770125.0,1707650.0,1012095.0,1765960.0,1770125.0
2016-01-14,1925250.0,0.0,1060020.0,1925250.0,0.0,1771230.0,1789350.0,1925250.0,1757640.0,0.0,1875420.0,0.0,0.0,1780290.0,1925250.0,1925250.0,1698750.0,1898070.0,1925250.0,0.0,0.0,1100790.0,1843710.0,1925250.0,0.0,1798410.0,0.0,1925250.0,1907130.0,0.0,0.0,0.0,1925250.0,1599090.0,1784820.0,1916190.0,1096260.0,1920720.0,1644390.0,1825590.0,1485840.0,1916190.0,1621740.0,1630800.0,1925250.0,1916190.0,1911660.0,1091730.0,1046430.0,1893540.0,1879950.0,1725930.0,1870890.0,1907130.0,1422420.0,1907130.0,0.0,0.0,0.0,0.0,1812000.0,1793880.0,1920720.0,1100790.0,1671570.0,1911660.0,1916190.0,0.0,0.0,0.0,0.0,1825590.0,978480.0,1916190.0,1925250.0,1667040.0,0.0,1925250.0,1920720.0,1925250.0,0.0,1096260.0,1925250.0,1780290.0,1902600.0,1766700.0,1920720.0,1875420.0,1078140.0,0.0,0.0,1870890.0,1902600.0,1753110.0,0.0,1716870.0,1635330.0,1925250.0,1857300.0,1100790.0,1920720.0,1925250.0
2016-01-15,2387650.0,0.0,1314612.0,2387650.0,0.0,2196638.0,2219110.0,2387650.0,2179784.0,0.0,2325852.0,0.0,0.0,2207874.0,2387650.0,2387650.0,2106750.0,2353942.0,2387650.0,0.0,0.0,1365174.0,2286526.0,2387650.0,0.0,2230346.0,0.0,2387650.0,2365178.0,0.0,0.0,0.0,2387650.0,1983154.0,2213492.0,2376414.0,1359556.0,2382032.0,2039334.0,2264054.0,1842704.0,2376414.0,2011244.0,2022480.0,2387650.0,2376414.0,2370796.0,1353938.0,1297758.0,2348324.0,2331470.0,2140458.0,2320234.0,2365178.0,1764052.0,2365178.0,0.0,0.0,0.0,0.0,2247200.0,2224728.0,2382032.0,1365174.0,2073042.0,2370796.0,2376414.0,0.0,0.0,0.0,0.0,2264054.0,1213488.0,2376414.0,2387650.0,2067424.0,0.0,2387650.0,2382032.0,2387650.0,0.0,1359556.0,2387650.0,2207874.0,2359560.0,2191020.0,2382032.0,2325852.0,1337084.0,0.0,0.0,2320234.0,2359560.0,2174166.0,0.0,2129222.0,2028098.0,2387650.0,2303380.0,1365174.0,2382032.0,2387650.0
2016-01-16,2634575.0,0.0,1450566.0,2634575.0,0.0,2423809.0,2448605.0,2634575.0,2405212.0,0.0,2566386.0,0.0,0.0,2436207.0,2634575.0,2634575.0,2324625.0,2597381.0,2634575.0,0.0,0.0,1506357.0,2522993.0,2634575.0,0.0,2461003.0,0.0,2634575.0,2609779.0,0.0,0.0,0.0,2634575.0,2188247.0,2442406.0,2622177.0,1500158.0,2628376.0,2250237.0,2498197.0,2033272.0,2622177.0,2219242.0,2231640.0,2634575.0,2622177.0,2615978.0,1493959.0,1431969.0,2591182.0,2572585.0,2361819.0,2560187.0,2609779.0,1946486.0,2609779.0,0.0,0.0,0.0,0.0,2479600.0,2454804.0,2628376.0,1506357.0,2287431.0,2615978.0,2622177.0,0.0,0.0,0.0,0.0,2498197.0,1338984.0,2622177.0,2634575.0,2281232.0,0.0,2634575.0,2628376.0,2634575.0,0.0,1500158.0,2634575.0,2436207.0,2603580.0,2417610.0,2628376.0,2566386.0,1475362.0,0.0,0.0,2560187.0,2603580.0,2399013.0,0.0,2349421.0,2237839.0,2634575.0,2541590.0,1506357.0,2628376.0,2634575.0
2016-01-17,1625200.0,0.0,894816.0,1625200.0,0.0,1495184.0,1510480.0,1625200.0,1483712.0,0.0,1583136.0,0.0,0.0,1502832.0,1625200.0,1625200.0,1434000.0,1602256.0,1625200.0,0.0,0.0,929232.0,1556368.0,1625200.0,0.0,1518128.0,0.0,1625200.0,1609904.0,0.0,0.0,0.0,1625200.0,1349872.0,1506656.0,1617552.0,925408.0,1621376.0,1388112.0,1541072.0,1254272.0,1617552.0,1368992.0,1376640.0,1625200.0,1617552.0,1613728.0,921584.0,883344.0,1598432.0,1586960.0,1456944.0,1579312.0,1609904.0,1200736.0,1609904.0,0.0,0.0,0.0,0.0,1529600.0,1514304.0,1621376.0,929232.0,1411056.0,1613728.0,1617552.0,0.0,0.0,0.0,0.0,1541072.0,825984.0,1617552.0,1625200.0,1407232.0,0.0,1625200.0,1621376.0,1625200.0,0.0,925408.0,1625200.0,1502832.0,1606080.0,1491360.0,1621376.0,1583136.0,910112.0,0.0,0.0,1579312.0,1606080.0,1479888.0,0.0,1449296.0,1380464.0,1625200.0,1567840.0,929232.0,1621376.0,1625200.0
2016-01-18,1150900.0,0.0,633672.0,1150900.0,0.0,1058828.0,1069660.0,1150900.0,1050704.0,0.0,1121112.0,0.0,0.0,1064244.0,1150900.0,1150900.0,1015500.0,1134652.0,1150900.0,0.0,0.0,658044.0,1102156.0,1150900.0,0.0,1075076.0,0.0,1150900.0,1140068.0,0.0,0.0,0.0,1150900.0,955924.0,1066952.0,1145484.0,655336.0,1148192.0,983004.0,1091324.0,888224.0,1145484.0,969464.0,974880.0,1150900.0,1145484.0,1142776.0,652628.0,625548.0,1131944.0,1123820.0,1031748.0,1118404.0,1140068.0,850312.0,1140068.0,0.0,0.0,0.0,0.0,1083200.0,1072368.0,1148192.0,658044.0,999252.0,1142776.0,1145484.0,0.0,0.0,0.0,0.0,1091324.0,584928.0,1145484.0,1150900.0,996544.0,0.0,1150900.0,1148192.0,1150900.0,0.0,655336.0,1150900.0,1064244.0,1137360.0,1056120.0,1148192.0,1121112.0,644504.0,0.0,0.0,1118404.0,1137360.0,1047996.0,0.0,1026332.0,977588.0,1150900.0,1110280.0,658044.0,1148192.0,1150900.0
2016-01-19,1546575.0,0.0,851526.0,1546575.0,0.0,1422849.0,1437405.0,1546575.0,1411932.0,0.0,1506546.0,0.0,0.0,1430127.0,1546575.0,1546575.0,1364625.0,1524741.0,1546575.0,0.0,0.0,884277.0,1481073.0,1546575.0,0.0,1444683.0,0.0,1546575.0,1532019.0,0.0,0.0,0.0,1546575.0,1284567.0,1433766.0,1539297.0,880638.0,1542936.0,1320957.0,1466517.0,1193592.0,1539297.0,1302762.0,1310040.0,1546575.0,1539297.0,1535658.0,876999.0,840609.0,1521102.0,1510185.0,1386459.0,1502907.0,1532019.0,1142646.0,1532019.0,0.0,0.0,0.0,0.0,1455600.0,1441044.0,1542936.0,884277.0,1342791.0,1535658.0,1539297.0,0.0,0.0,0.0,0.0,1466517.0,786024.0,1539297.0,1546575.0,1339152.0,0.0,1546575.0,1542936.0,1546575.0,0.0,880638.0,1546575.0,1430127.0,1528380.0,1419210.0,1542936.0,1506546.0,866082.0,0.0,0.0,1502907.0,1528380.0,1408293.0,0.0,1379181.0,1313679.0,1546575.0,1491990.0,884277.0,1542936.0,1546575.0
2016-01-20,1755675.0,0.0,966654.0,1755675.0,0.0,1615221.0,1631745.0,1755675.0,1602828.0,0.0,1710234.0,0.0,0.0,1623483.0,1755675.0,1755675.0,1549125.0,1730889.0,1755675.0,0.0,0.0,1003833.0,1681317.0,1755675.0,0.0,1640007.0,0.0,1755675.0,1739151.0,0.0,0.0,0.0,1755675.0,1458243.0,1627614.0,1747413.0,999702.0,1751544.0,1499553.0,1664793.0,1354968.0,1747413.0,1478898.0,1487160.0,1755675.0,1747413.0,1743282.0,995571.0,954261.0,1726758.0,1714365.0,1573911.0,1706103.0,1739151.0,1297134.0,1739151.0,0.0,0.0,0.0,0.0,1652400.0,1635876.0,1751544.0,1003833.0,1524339.0,1743282.0,1747413.0,0.0,0.0,0.0,0.0,1664793.0,892296.0,1747413.0,1755675.0,1520208.0,0.0,1755675.0,1751544.0,1755675.0,0.0,999702.0,1755675.0,1623483.0,1735020.0,1611090.0,1751544.0,1710234.0,983178.0,0.0,0.0,1706103.0,1735020.0,1598697.0,0.0,1565649.0,1491291.0,1755675.0,1693710.0,1003833.0,1751544.0,1755675.0
2016-01-21,1959675.0,0.0,1078974.0,1959675.0,0.0,1802901.0,1821345.0,1959675.0,1789068.0,0.0,1908954.0,0.0,0.0,1812123.0,1959675.0,1959675.0,1729125.0,1932009.0,1959675.0,0.0,0.0,1120473.0,1876677.0,1959675.0,0.0,1830567.0,0.0,1959675.0,1941231.0,0.0,0.0,0.0,1959675.0,1627683.0,1816734.0,1950453.0,1115862.0,1955064.0,1673793.0,1858233.0,1512408.0,1950453.0,1650738.0,1659960.0,1959675.0,1950453.0,1945842.0,1111251.0,1065141.0,1927398.0,1913565.0,1756791.0,1904343.0,1941231.0,1447854.0,1941231.0,0.0,0.0,0.0,0.0,1844400.0,1825956.0,1955064.0,1120473.0,1701459.0,1945842.0,1950453.0,0.0,0.0,0.0,0.0,1858233.0,995976.0,1950453.0,1959675.0,1696848.0,0.0,1959675.0,1955064.0,1959675.0,0.0,1115862.0,1959675.0,1812123.0,1936620.0,1798290.0,1955064.0,1908954.0,1097418.0,0.0,0.0,1904343.0,1936620.0,1784457.0,0.0,1747569.0,1664571.0,1959675.0,1890510.0,1120473.0,1955064.0,1959675.0
2016-01-22,2475200.0,0.0,1362816.0,2475200.0,0.0,2277184.0,2300480.0,2475200.0,2259712.0,0.0,2411136.0,0.0,0.0,2288832.0,2475200.0,2475200.0,2184000.0,2440256.0,2475200.0,0.0,0.0,1415232.0,2370368.0,2475200.0,0.0,2312128.0,0.0,2475200.0,2451904.0,0.0,0.0,0.0,2475200.0,2055872.0,2294656.0,2463552.0,1409408.0,2469376.0,2114112.0,2347072.0,1910272.0,2463552.0,2084992.0,2096640.0,2475200.0,2463552.0,2457728.0,1403584.0,1345344.0,2434432.0,2416960.0,2218944.0,2405312.0,2451904.0,1828736.0,2451904.0,0.0,0.0,0.0,0.0,2329600.0,2306304.0,2469376.0,1415232.0,2149056.0,2457728.0,2463552.0,0.0,0.0,0.0,0.0,2347072.0,1257984.0,2463552.0,2475200.0,2143232.0,0.0,2475200.0,2469376.0,2475200.0,0.0,1409408.0,2475200.0,2288832.0,2446080.0,2271360.0,2469376.0,2411136.0,1386112.0,0.0,0.0,2405312.0,2446080.0,2253888.0,0.0,2207296.0,2102464.0,2475200.0,2387840.0,1415232.0,2469376.0,2475200.0
2016-01-23,2597600.0,0.0,1430208.0,2597600.0,0.0,2389792.0,2414240.0,2597600.0,2371456.0,0.0,2530368.0,0.0,0.0,2402016.0,2597600.0,2597600.0,2292000.0,2560928.0,2597600.0,0.0,0.0,1485216.0,2487584.0,2597600.0,0.0,2426464.0,0.0,2597600.0,2573152.0,0.0,0.0,0.0,2597600.0,2157536.0,2408128.0,2585376.0,1479104.0,2591488.0,2218656.0,2463136.0,2004736.0,2585376.0,2188096.0,2200320.0,2597600.0,2585376.0,2579264.0,1472992.0,1411872.0,2554816.0,2536480.0,2328672.0,2524256.0,2573152.0,1919168.0,2573152.0,0.0,0.0,0.0,0.0,2444800.0,2420352.0,2591488.0,1485216.0,2255328.0,2579264.0,2585376.0,0.0,0.0,0.0,0.0,2463136.0,1320192.0,2585376.0,2597600.0,2249216.0,0.0,2597600.0,2591488.0,2597600.0,0.0,1479104.0,2597600.0,2402016.0,2567040.0,2383680.0,2591488.0,2530368.0,1454656.0,0.0,0.0,2524256.0,2567040.0,2365344.0,0.0,2316448.0,2206432.0,2597600.0,2505920.0,1485216.0,2591488.0,2597600.0
2016-01-24,1432675.0,0.0,788814.0,1432675.0,0.0,1318061.0,1331545.0,1432675.0,1307948.0,0.0,1395594.0,0.0,0.0,1324803.0,1432675.0,1432675.0,1264125.0,1412449.0,1432675.0,0.0,0.0,819153.0,1371997.0,1432675.0,0.0,1338287.0,0.0,1432675.0,1419191.0,0.0,0.0,0.0,1432675.0,1189963.0,1328174.0,1425933.0,815782.0,1429304.0,1223673.0,1358513.0,1105688.0,1425933.0,1206818.0,1213560.0,1432675.0,1425933.0,1422562.0,812411.0,778701.0,1409078.0,1398965.0,1284351.0,1392223.0,1419191.0,1058494.0,1419191.0,0.0,0.0,0.0,0.0,1348400.0,1334916.0,1429304.0,819153.0,1243899.0,1422562.0,1425933.0,0.0,0.0,0.0,0.0,1358513.0,728136.0,1425933.0,1432675.0,1240528.0,0.0,1432675.0,1429304.0,1432675.0,0.0,815782.0,1432675.0,1324803.0,1415820.0,1314690.0,1429304.0,1395594.0,802298.0,0.0,0.0,1392223.0,1415820.0,1304577.0,0.0,1277609.0,1216931.0,1432675.0,1382110.0,819153.0,1429304.0,1432675.0
2016-01-25,1391450.0,0.0,766116.0,1391450.0,0.0,1280134.0,1293230.0,1391450.0,1270312.0,0.0,1355436.0,0.0,0.0,1286682.0,1391450.0,1391450.0,1227750.0,1371806.0,1391450.0,0.0,0.0,795582.0,1332518.0,1391450.0,0.0,1299778.0,0.0,1391450.0,1378354.0,0.0,0.0,0.0,1391450.0,1155722.0,1289956.0,1384902.0,792308.0,1388176.0,1188462.0,1319422.0,1073872.0,1384902.0,1172092.0,1178640.0,1391450.0,1384902.0,1381628.0,789034.0,756294.0,1368532.0,1358710.0,1247394.0,1352162.0,1378354.0,1028036.0,1378354.0,0.0,0.0,0.0,0.0,1309600.0,1296504.0,1388176.0,795582.0,1208106.0,1381628.0,1384902.0,0.0,0.0,0.0,0.0,1319422.0,707184.0,1384902.0,1391450.0,1204832.0,0.0,1391450.0,1388176.0,1391450.0,0.0,792308.0,1391450.0,1286682.0,1375080.0,1276860.0,1388176.0,1355436.0,779212.0,0.0,0.0,1352162.0,1375080.0,1267038.0,0.0,1240846.0,1181914.0,1391450.0,1342340.0,795582.0,1388176.0,1391450.0
2016-01-26,1680025.0,0.0,925002.0,1680025.0,0.0,1545623.0,1561435.0,1680025.0,1533764.0,0.0,1636542.0,0.0,0.0,1553529.0,1680025.0,1680025.0,1482375.0,1656307.0,1680025.0,0.0,0.0,960579.0,1608871.0,1680025.0,0.0,1569341.0,0.0,1680025.0,1664213.0,0.0,0.0,0.0,1680025.0,1395409.0,1557482.0,1672119.0,956626.0,1676072.0,1434939.0,1593059.0,1296584.0,1672119.0,1415174.0,1423080.0,1680025.0,1672119.0,1668166.0,952673.0,913143.0,1652354.0,1640495.0,1506093.0,1632589.0,1664213.0,1241242.0,1664213.0,0.0,0.0,0.0,0.0,1581200.0,1565388.0,1676072.0,960579.0,1458657.0,1668166.0,1672119.0,0.0,0.0,0.0,0.0,1593059.0,853848.0,1672119.0,1680025.0,1454704.0,0.0,1680025.0,1676072.0,1680025.0,0.0,956626.0,1680025.0,1553529.0,1660260.0,1541670.0,1676072.0,1636542.0,940814.0,0.0,0.0,1632589.0,1660260.0,1529811.0,0.0,1498187.0,1427033.0,1680025.0,1620730.0,960579.0,1676072.0,1680025.0
2016-01-27,1933325.0,0.0,1064466.0,1933325.0,0.0,1778659.0,1796855.0,1933325.0,1765012.0,0.0,1883286.0,0.0,0.0,1787757.0,1933325.0,1933325.0,1705875.0,1906031.0,1933325.0,0.0,0.0,1105407.0,1851443.0,1933325.0,0.0,1805953.0,0.0,1933325.0,1915129.0,0.0,0.0,0.0,1933325.0,1605797.0,1792306.0,1924227.0,1100858.0,1928776.0,1651287.0,1833247.0,1492072.0,1924227.0,1628542.0,1637640.0,1933325.0,1924227.0,1919678.0,1096309.0,1050819.0,1901482.0,1887835.0,1733169.0,1878737.0,1915129.0,1428386.0,1915129.0,0.0,0.0,0.0,0.0,1819600.0,1801404.0,1928776.0,1105407.0,1678581.0,1919678.0,1924227.0,0.0,0.0,0.0,0.0,1833247.0,982584.0,1924227.0,1933325.0,1674032.0,0.0,1933325.0,1928776.0,1933325.0,0.0,1100858.0,1933325.0,1787757.0,1910580.0,1774110.0,1928776.0,1883286.0,1082662.0,0.0,0.0,1878737.0,1910580.0,1760463.0,0.0,1724071.0,1642189.0,1933325.0,1865090.0,1105407.0,1928776.0,1933325.0
2016-01-28,1923975.0,0.0,1059318.0,1923975.0,0.0,1770057.0,1788165.0,1923975.0,1756476.0,0.0,1874178.0,0.0,0.0,1779111.0,1923975.0,1923975.0,1697625.0,1896813.0,1923975.0,0.0,0.0,1100061.0,1842489.0,1923975.0,0.0,1797219.0,0.0,1923975.0,1905867.0,0.0,0.0,0.0,1923975.0,1598031.0,1783638.0,1914921.0,1095534.0,1919448.0,1643301.0,1824381.0,1484856.0,1914921.0,1620666.0,1629720.0,1923975.0,1914921.0,1910394.0,1091007.0,1045737.0,1892286.0,1878705.0,1724787.0,1869651.0,1905867.0,1421478.0,1905867.0,0.0,0.0,0.0,0.0,1810800.0,1792692.0,1919448.0,1100061.0,1670463.0,1910394.0,1914921.0,0.0,0.0,0.0,0.0,1824381.0,977832.0,1914921.0,1923975.0,1665936.0,0.0,1923975.0,1919448.0,1923975.0,0.0,1095534.0,1923975.0,1779111.0,1901340.0,1765530.0,1919448.0,1874178.0,1077426.0,0.0,0.0,1869651.0,1901340.0,1751949.0,0.0,1715733.0,1634247.0,1923975.0,1856070.0,1100061.0,1919448.0,1923975.0
2016-01-29,2162825.0,0.0,1190826.0,2162825.0,0.0,1989799.0,2010155.0,2162825.0,1974532.0,0.0,2106846.0,0.0,0.0,1999977.0,2162825.0,2162825.0,1908375.0,2132291.0,2162825.0,0.0,0.0,1236627.0,2071223.0,2162825.0,0.0,2020333.0,0.0,2162825.0,2142469.0,0.0,0.0,0.0,2162825.0,1796417.0,2005066.0,2152647.0,1231538.0,2157736.0,1847307.0,2050867.0,1669192.0,2152647.0,1821862.0,1832040.0,2162825.0,2152647.0,2147558.0,1226449.0,1175559.0,2127202.0,2111935.0,1938909.0,2101757.0,2142469.0,1597946.0,2142469.0,0.0,0.0,0.0,0.0,2035600.0,2015244.0,2157736.0,1236627.0,1877841.0,2147558.0,2152647.0,0.0,0.0,0.0,0.0,2050867.0,1099224.0,2152647.0,2162825.0,1872752.0,0.0,2162825.0,2157736.0,2162825.0,0.0,1231538.0,2162825.0,1999977.0,2137380.0,1984710.0,2157736.0,2106846.0,1211182.0,0.0,0.0,2101757.0,2137380.0,1969443.0,0.0,1928731.0,1837129.0,2162825.0,2086490.0,1236627.0,2157736.0,2162825.0
2016-01-30,2666450.0,0.0,1468116.0,2666450.0,0.0,2453134.0,2478230.0,2666450.0,2434312.0,0.0,2597436.0,0.0,0.0,2465682.0,2666450.0,2666450.0,2352750.0,2628806.0,2666450.0,0.0,0.0,1524582.0,2553518.0,2666450.0,0.0,2490778.0,0.0,2666450.0,2641354.0,0.0,0.0,0.0,2666450.0,2214722.0,2471956.0,2653902.0,1518308.0,2660176.0,2277462.0,2528422.0,2057872.0,2653902.0,2246092.0,2258640.0,2666450.0,2653902.0,2647628.0,1512034.0,1449294.0,2622532.0,2603710.0,2390394.0,2591162.0,2641354.0,1970036.0,2641354.0,0.0,0.0,0.0,0.0,2509600.0,2484504.0,2660176.0,1524582.0,2315106.0,2647628.0,2653902.0,0.0,0.0,0.0,0.0,2528422.0,1355184.0,2653902.0,2666450.0,2308832.0,0.0,2666450.0,2660176.0,2666450.0,0.0,1518308.0,2666450.0,2465682.0,2635080.0,2446860.0,2660176.0,2597436.0,1493212.0,0.0,0.0,2591162.0,2635080.0,2428038.0,0.0,2377846.0,2264914.0,2666450.0,2572340.0,1524582.0,2660176.0,2666450.0
