visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Fukuoka-ken Fukuoka-shi Torikai,total_area_visitors,total_genre_visitors
2017-01-31,air_60a7057184ec7ec7,0,0,0,0,0,1,0,-1.0959664266822704,-0.9785737603117614,0.0,0.09534378137048294,-0.9266666303171894,1,24.0,1,1,0.28985040935433126,0.28985040935433126
2017-02-01,air_60a7057184ec7ec7,0,0,0,0,0,0,1,-1.0836620254888067,-1.2856058248854143,0.0,-0.9458596573297257,-0.7586729376014278,1,16.0,1,1,0.40956234031748256,0.40956234031748256
2017-02-02,air_60a7057184ec7ec7,0,0,0,0,1,0,0,-1.0959664266822704,-1.1084719414775377,0.0,1.1613377781349818,-1.1666576199111347,1,11.0,1,1,0.40142904564482684,0.40142904564482684
2017-02-03,air_60a7057184ec7ec7,1,0,0,0,0,0,0,-1.1082708278757345,-0.8486755791459851,0.0,1.0869661039421101,-1.2866531147081075,1,31.0,1,1,1.2574583099418406,1.2574583099418406
2017-02-04,air_60a7057184ec7ec7,0,0,1,0,0,0,0,-0.7391387920718198,-0.5416435145723323,0.0,-0.4748390541082027,-0.8186706849999141,1,49.0,1,1,1.95590498995615,1.95590498995615
2017-02-05,air_60a7057184ec7ec7,0,0,0,1,0,0,0,-0.7514431932652835,-0.9195291325091358,0.0,-1.2433463541012137,-0.6026787943653634,1,39.0,1,1,0.3353460264294992,0.3353460264294992
2017-02-06,air_60a7057184ec7ec7,0,1,0,0,0,0,0,-1.0098356183280237,-1.155707643719638,0.0,0.913432197492075,-0.7346738386420333,1,11.0,1,1,-0.14248503558902395,-0.14248503558902395
2017-02-07,air_60a7057184ec7ec7,0,0,0,0,0,1,0,-0.99753121713456,-0.9077202069486108,0.0,0.5911549426562965,-0.9386661797968868,1,16.0,1,1,0.20953412446185612,0.20953412446185612
2017-02-08,air_60a7057184ec7ec7,0,0,0,0,0,0,1,-1.132879630262662,-1.132089792598588,0.0,-0.995440773458307,-0.950665729276584,1,21.0,1,1,0.5249534584857855,0.5249534584857855
2017-02-09,air_60a7057184ec7ec7,0,0,0,0,1,0,0,-1.3912720553254023,-1.5335932616564416,0.0,-0.846697425072563,-1.1546580704314373,1,15.0,1,1,0.31247113516265496,0.31247113516265496
2017-02-10,air_60a7057184ec7ec7,1,0,0,0,0,0,0,-1.6742732827750701,-1.87605210291167,0.0,-0.4996296121724934,-1.550643203261447,1,34.0,1,1,1.4498615620418522,1.4498615620418522
2017-02-11,air_60a7057184ec7ec7,0,0,1,0,0,0,0,-1.6004468756142873,-1.7343449961853687,1.0,-0.6483729605582376,-1.5746423022208416,1,41.0,1,1,1.8577971229672405,1.8577971229672405
2017-02-12,air_60a7057184ec7ec7,0,0,0,1,0,0,0,-1.41588085771233,-1.2856058248854143,0.0,0.19450601362764552,-1.3946490600253827,1,35.0,1,1,0.5574866371764083,0.5574866371764083
2017-02-13,air_60a7057184ec7ec7,0,1,0,0,0,0,0,-1.3912720553254023,-1.1793254948406882,0.0,0.7646888491063311,-1.4666463569035664,1,6.0,1,1,-0.04107301763934804,-0.04107301763934804
2017-02-14,air_60a7057184ec7ec7,0,0,0,0,0,1,0,-1.2559236421973001,-1.155707643719638,0.0,0.12013433943477353,-1.1906567188705293,1,19.0,1,1,0.38897493817732276,0.38897493817732276
2017-02-15,air_60a7057184ec7ec7,0,0,0,0,0,0,1,-1.132879630262662,-0.9313380580696609,0.0,1.3348716845850168,-1.27465356522841,1,23.0,1,1,0.7531940402371864,0.7531940402371864
2017-02-16,air_60a7057184ec7ec7,0,0,0,0,1,0,0,-0.6653123849110367,-0.2582293011197293,0.0,1.2109188942635634,-1.1066598725126484,1,26.0,1,1,0.7633606585780061,0.7633606585780061
2017-02-17,air_60a7057184ec7ec7,1,0,0,0,0,0,0,-0.1854407383659478,-0.15194897107500344,0.0,-0.6483729605582376,-0.3386887058120237,1,28.0,1,1,1.5413611271092291,1.5413611271092291
2017-02-18,air_60a7057184ec7ec7,0,0,1,0,0,0,0,-0.9114004087803131,-1.037618388114387,0.0,0.9878038716849473,-0.7946715860405196,1,61.0,1,1,2.0136005490403015,2.0136005490403015
2017-02-19,air_60a7057184ec7ec7,0,0,0,1,0,0,0,-0.9852268159410963,-0.8722934302670353,0.0,1.3348716845850168,-1.2986526641878047,1,25.0,1,1,0.6677944461743014,0.6677944461743014
2017-02-20,air_60a7057184ec7ec7,0,1,0,0,0,0,0,-0.4684419658156156,-0.2582293011197293,0.0,-0.9458596573297257,-0.626677893324758,1,16.0,1,1,-0.16154744497806078,-0.16154744497806078
2017-02-21,air_60a7057184ec7ec7,0,0,0,0,0,1,0,-1.0959664266822704,-1.0966630159170125,0.0,0.34324936201338974,-1.0466621251141621,1,10.0,1,1,0.42150811686794565,0.42150811686794565
2017-02-22,air_60a7057184ec7ec7,0,0,0,0,0,0,1,-0.8006607980391389,-0.5652613656933824,0.0,-1.2433463541012137,-1.0466621251141621,1,26.0,1,1,0.7399774363941208,0.7399774363941208
2017-02-23,air_60a7057184ec7ec7,0,0,0,0,1,0,0,-0.7883563968456749,-0.8132488024644098,0.0,-0.6979540766868189,-0.6386774428044553,1,34.0,1,1,0.6914318338167071,0.6914318338167071
2017-02-24,air_60a7057184ec7ec7,1,0,0,0,0,0,0,-1.132879630262662,-1.1202808670380626,0.0,0.3184588039490989,-1.0586616745938595,1,36.0,1,1,1.6369273395129338,1.6369273395129338
2017-02-25,air_60a7057184ec7ec7,0,0,1,0,0,0,0,-1.2190104386169087,-1.0966630159170125,0.0,-0.30130514765816807,-1.322651763147199,1,72.0,1,1,2.233453670660526,2.233453670660526
2017-02-26,air_60a7057184ec7ec7,0,0,0,1,0,0,0,-1.0344444207149512,-0.9785737603117614,0.0,-0.37567682185104007,-1.0466621251141621,1,56.0,1,1,0.8154645775747067,0.8154645775747067
2017-02-27,air_60a7057184ec7ec7,0,1,0,0,0,0,0,-0.99753121713456,-0.7660131002223093,0.0,1.1613377781349818,-1.1426585209517401,1,20.0,1,1,0.06618480585629917,0.06618480585629917
2017-02-28,air_60a7057184ec7ec7,0,0,0,0,0,1,0,-0.9852268159410963,-0.730586323540734,0.0,1.384452800713598,-1.1546580704314373,1,34.0,1,1,0.49928274717521587,0.49928274717521587
