visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Tōkyō-to Shinjuku-ku Nishishinjuku,total_area_visitors,total_genre_visitors
2017-02-01,air_93ebe490d4abb8e9,0,0,0,0,0,0,1,-1.1504287960763033,-1.128268917123785,0.0,0.47556158321620406,-1.1060296919586565,1,6.0,1,1,0.39276063061084704,0.3927606306108469
2017-02-02,air_93ebe490d4abb8e9,0,0,0,0,1,0,0,-1.3384309877669625,-1.2402018996011015,0.0,1.070549909886703,-1.262035236261424,1,7.0,1,1,0.3845649705763121,0.38456497057631195
2017-02-03,air_93ebe490d4abb8e9,1,0,0,0,0,0,0,-0.974960083831688,-0.7427219774796945,0.0,1.070549909886703,-1.2500348097765959,1,14.0,1,1,1.2471581892111137,1.2471581892111134
2017-02-04,air_93ebe490d4abb8e9,0,0,1,0,0,0,0,-0.8746922482633365,-0.7800329716387999,0.0,1.070549909886703,-0.8420203092924342,1,31.0,1,1,1.950960494676801,1.9509604946768007
2017-02-05,air_93ebe490d4abb8e9,0,0,0,1,0,0,0,-1.0000270427237758,-1.215327903495031,0.0,-0.6896238898468569,-0.9620245741407171,1,17.0,1,1,0.3179752327957158,0.3179752327957156
2017-02-06,air_93ebe490d4abb8e9,0,1,0,0,0,0,0,-0.8120248510331167,-0.493982016418991,0.0,0.20285860015889182,-0.9740250006255453,1,8.0,1,1,-0.16351979423321147,-0.16351979423321159
2017-02-07,air_93ebe490d4abb8e9,0,0,0,0,0,1,0,-1.200562713860479,-1.2028909054419958,0.0,1.0457587296087658,-1.1060296919586565,1,14.0,1,1,0.19119861663650356,0.1911986166365034
2017-02-08,air_93ebe490d4abb8e9,0,0,0,0,0,0,1,-1.1128283577381715,-1.078520924911644,0.0,1.0457587296087658,-1.1420309714131414,1,15.0,1,1,0.5090365573508114,0.5090365573508112
2017-02-09,air_93ebe490d4abb8e9,0,0,0,0,1,0,0,-1.6016340561338853,-1.774992815881614,0.0,-1.3094033967952936,-1.2500348097765959,1,11.0,1,1,0.2949249389485863,0.2949249389485861
2017-02-10,air_93ebe490d4abb8e9,1,0,0,0,0,0,0,-1.3634979466590504,-1.289949891813242,0.0,-0.3177561856777949,-1.1900326773524545,1,16.0,1,1,1.4410367719030808,1.4410367719030803
2017-02-11,air_93ebe490d4abb8e9,0,0,1,0,0,0,0,-1.3885649055511384,-1.1904539073889608,1.0,0.5003527634941415,-1.562045898382131,1,18.0,1,1,1.8521003455102234,1.852100345510223
2017-02-12,air_93ebe490d4abb8e9,0,0,0,1,0,0,0,-1.2757635905367428,-1.0536469288055739,0.0,1.0457587296087658,-1.418040780564192,1,7.0,1,1,0.5418191974889511,0.5418191974889509
2017-02-13,air_93ebe490d4abb8e9,0,1,0,0,0,0,0,-1.1128283577381715,-0.9790249404873627,0.0,0.6738910254397038,-1.2500348097765959,1,7.0,1,1,-0.061330158177604024,-0.06133015817760417
2017-02-14,air_93ebe490d4abb8e9,0,0,0,0,0,1,0,-1.1378953166302594,-0.9790249404873627,0.0,0.8970116479411411,-1.1180301184434849,1,8.0,1,1,0.3720153661484305,0.37201536614843034
2017-02-15,air_93ebe490d4abb8e9,0,0,0,0,0,0,1,-1.0877613988460835,-0.8546549599570109,0.0,1.1449234507205157,-1.2260339568069394,1,21.0,1,1,0.7390272670699479,0.7390272670699477
2017-02-16,air_93ebe490d4abb8e9,0,0,0,0,1,0,0,-0.987493563277732,-0.7427219774796945,0.0,1.1449234507205157,-1.214033530322111,1,11.0,1,1,0.7492718421131166,0.7492718421131164
2017-02-17,air_93ebe490d4abb8e9,1,0,0,0,0,0,0,-0.24801827596113898,0.1154308881797329,0.0,0.7234733859955785,-0.7940186033531211,1,21.0,1,1,1.5332379472915987,1.5332379472915985
2017-02-18,air_93ebe490d4abb8e9,0,0,1,0,0,0,0,-0.8872257277093804,-1.1158319190707497,0.0,-0.5904591687351071,-0.6020117795958686,1,25.0,1,1,2.0090984580467834,2.009098458046783
2017-02-19,air_93ebe490d4abb8e9,0,0,0,1,0,0,0,-1.1253618371842151,-1.0163359346464682,0.0,1.070549909886703,-1.1780322508676262,1,15.0,1,1,0.6529728367073312,0.652972836707331
2017-02-20,air_93ebe490d4abb8e9,0,1,0,0,0,0,0,-0.6616230976805891,0.003497905702416055,0.0,0.07890269876920449,-1.1540313978979695,1,10.0,1,1,-0.18272837243915271,-0.18272837243915285
2017-02-21,air_93ebe490d4abb8e9,0,0,0,0,0,1,0,-1.1378953166302594,-1.215327903495031,0.0,1.0953410901646405,-0.9380237211710606,1,8.0,1,1,0.40479800628657026,0.40479800628657003
2017-02-22,air_93ebe490d4abb8e9,0,0,0,0,0,0,1,-1.0250940016158638,-1.128268917123785,0.0,-0.24338264484398253,-1.2380343832917675,1,10.0,1,1,0.7257093195138287,0.7257093195138284
2017-02-23,air_93ebe490d4abb8e9,0,0,0,0,1,0,0,-0.34828611152949046,-0.4193600281007797,0.0,-0.9375356926262316,-0.36200324989930294,1,26.0,1,1,0.6767914736826983,0.6767914736826981
2017-02-24,air_93ebe490d4abb8e9,1,0,0,0,0,0,0,-0.974960083831688,-1.0412099307525384,0.0,-0.4417120870674822,-0.746016897413808,1,21.0,1,1,1.6295369526973842,1.6295369526973837
2017-02-25,air_93ebe490d4abb8e9,0,0,1,0,0,0,0,-0.962426604385644,-0.8670919580100462,0.0,0.6986822057176412,-0.9500241476558888,1,20.0,1,1,2.2306373933553054,2.230637393355305
2017-02-26,air_93ebe490d4abb8e9,0,0,0,1,0,0,0,-0.8245583304791606,-0.6805369872145186,0.0,0.7730557465514537,-0.9740250006255453,1,16.0,1,1,0.801775289209356,0.8017752892093558
2017-02-27,air_93ebe490d4abb8e9,0,1,0,0,0,0,0,-1.1253618371842151,-1.2402018996011015,0.0,-0.8135797912365442,-0.8540207357772626,1,25.0,1,1,0.04675010852782539,0.04675010852782523
2017-02-28,air_93ebe490d4abb8e9,0,0,0,0,0,1,0,-1.213096193306523,-1.1904539073889608,0.0,0.8722204676632037,-0.9860254271103738,1,8.0,1,1,0.4831690053668105,0.48316900536681034
