visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Bar/Cocktail,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,total_area_visitors,total_genre_visitors
2017-01-31,air_536043fcf1a4f8a4,0,0,0,0,0,1,0,-1.3741725651775551,-1.436995970416291,0.0,-0.39149957651244927,-1.202413699107464,1,15.0,1,1,0.28810714407088517,0.28810714407088517
2017-02-01,air_536043fcf1a4f8a4,0,0,0,0,0,0,1,-1.3741725651775551,-1.436995970416291,0.0,-0.442902386149002,-1.340850487877999,1,28.0,1,1,0.4075010409400017,0.4075010409400017
2017-02-02,air_536043fcf1a4f8a4,0,0,0,0,1,0,0,-1.2113303965891744,-1.3818986608240222,0.0,-0.8798262680597001,-1.1562681028506194,1,22.0,1,1,0.39938935367925493,0.39938935367925493
2017-02-03,air_536043fcf1a4f8a4,1,0,0,0,0,0,0,-0.9786987271772024,-0.9521396460043283,0.0,-0.18588833796623844,-0.8909309243737611,1,47.0,1,1,1.253144437872853,1.253144437872853
2017-02-04,air_536043fcf1a4f8a4,0,0,1,0,0,0,0,-1.0252250610595968,-0.8860228744936062,0.0,1.0734804981293031,-1.2139500981716755,1,52.0,1,1,1.949735581389482,1.949735581389482
2017-02-05,air_536043fcf1a4f8a4,0,0,0,1,0,0,0,-1.0717513949419912,-1.1945678082103097,0.0,-1.4709585788800563,-0.8217125299884938,1,49.0,1,1,0.3334818946856874,0.3334818946856874
2017-02-06,air_536043fcf1a4f8a4,0,1,0,0,0,0,0,-1.0135934775889983,-1.0513148032704116,0.0,-0.23729114760279119,-1.0178313140800848,1,27.0,1,1,-0.14307973188318554,-0.14307973188318554
2017-02-07,air_536043fcf1a4f8a4,0,0,0,0,0,1,0,-1.3625409817069565,-1.5141322038454665,0.0,-0.442902386149002,-1.1793409009790417,1,5.0,1,1,0.20800423237101076,0.20800423237101076
2017-02-08,air_536043fcf1a4f8a4,0,0,0,0,0,0,1,-1.257856730471569,-1.3047624273948466,0.0,-0.520006600603831,-1.0870497084653519,1,16.0,1,1,0.5225856039518466,0.5225856039518466
2017-02-09,air_536043fcf1a4f8a4,0,0,0,0,1,0,0,-1.432330482530548,-1.5802489753561888,0.0,-1.44525717406178,-1.2947048916211539,1,22.0,1,1,0.3106677742648371,0.3106677742648371
2017-02-10,air_536043fcf1a4f8a4,1,0,0,0,0,0,0,-1.3974357321187525,-1.425976508497837,0.0,0.04542430539824886,-1.2831684925569427,1,32.0,1,1,1.4450365396348939,1.4450365396348939
2017-02-11,air_536043fcf1a4f8a4,0,0,1,0,0,0,0,-1.5137515668247385,-1.4920932800085593,1.0,-0.23729114760279119,-1.4562144785201112,1,30.0,1,1,1.8518883538067241,1.8518883538067241
2017-02-12,air_536043fcf1a4f8a4,0,0,0,1,0,0,0,-1.4904883998835412,-1.3378208131502076,0.0,0.12252851985307789,-1.5254328729053785,1,23.0,1,1,0.5550323529948337,0.5550323529948337
2017-02-13,air_536043fcf1a4f8a4,0,1,0,0,0,0,0,-1.3741725651775551,-1.3268013512317538,0.0,-0.6742150295134892,-1.3869960841348439,1,19.0,1,1,-0.04193713135074922,-0.04193713135074922
2017-02-14,air_536043fcf1a4f8a4,0,0,0,0,0,1,0,-1.350909398236358,-1.3157818893133002,0.0,-0.4686037909672784,-1.306241290685365,1,14.0,1,1,0.38696833256123647,0.38696833256123647
2017-02-15,air_536043fcf1a4f8a4,0,0,0,0,0,0,1,-1.1299093122949844,-1.0953926509442264,0.0,0.40524397285411773,-1.0755133094011409,1,27.0,1,1,0.7502198277065529,0.7502198277065529
2017-02-16,air_536043fcf1a4f8a4,0,0,0,0,1,0,0,-0.9903303106478011,-0.7648087933906156,0.0,0.8678692595830921,-1.306241290685365,1,21.0,1,1,0.7603594367824864,0.7603594367824864
2017-02-17,air_536043fcf1a4f8a4,1,0,0,0,0,0,0,-0.7693302247064275,-0.8309255649013377,0.0,-1.4709585788800563,-0.683275741217959,1,38.0,1,1,1.536293021318295,1.536293021318295
2017-02-18,air_536043fcf1a4f8a4,0,0,1,0,0,0,0,-0.9670671437066037,-1.0733537271073188,0.0,-0.6485136246952128,-0.7409577365390152,1,40.0,1,1,2.0072778628954047,2.0072778628954047
2017-02-19,air_536043fcf1a4f8a4,0,0,0,1,0,0,0,-1.1299093122949844,-1.1504899605364949,0.0,1.3047931414937903,-1.144731703786408,1,23.0,1,1,0.6650471114687118,0.6650471114687118
2017-02-20,air_536043fcf1a4f8a4,0,1,0,0,0,0,0,-0.8042249751182232,-0.3019913928155605,0.0,-1.3424515547886744,-0.9140037225021835,1,20.0,1,1,-0.1620914989005608,-0.1620914989005608
2017-02-21,air_536043fcf1a4f8a4,0,0,0,0,0,1,0,-1.3392778147657594,-1.3157818893133002,0.0,0.2767369487627359,-1.1216589056579855,1,11.0,1,1,0.4194150816042235,0.4194150816042235
2017-02-22,air_536043fcf1a4f8a4,0,0,0,0,0,0,1,-1.1415408957655828,-1.0623342651888652,0.0,-0.1344855283296857,-1.340850487877999,1,20.0,1,1,0.7370383359078394,0.7370383359078394
2017-02-23,air_536043fcf1a4f8a4,0,0,0,0,1,0,0,-0.7228038908240331,-0.7427698695537082,0.0,-1.4709585788800563,-0.683275741217959,1,17.0,1,1,0.6886217025702571,0.6886217025702571
2017-02-24,air_536043fcf1a4f8a4,1,0,0,0,0,0,0,-1.2229619800597733,-1.1945678082103097,0.0,-0.34009676687589646,-1.0178313140800848,1,38.0,1,1,1.6316053466320697,1.6316053466320697
2017-02-25,air_536043fcf1a4f8a4,0,0,1,0,0,0,0,-1.1299093122949844,-1.1174315747811336,0.0,1.0991819029475793,-1.2370228963000978,1,41.0,1,1,2.2265469091624657,2.2265469091624657
2017-02-26,air_536043fcf1a4f8a4,0,0,0,1,0,0,0,-0.9438039767654066,-0.9190812602489674,0.0,0.7393622354917103,-1.0293677131442958,1,32.0,1,1,0.8123249332966455,0.8123249332966455
2017-02-27,air_536043fcf1a4f8a4,0,1,0,0,0,0,0,-1.1415408957655828,-1.0623342651888652,0.0,1.1762861174024086,-1.0062949150158733,1,20.0,1,1,0.06503574440034887,0.06503574440034887
2017-02-28,air_536043fcf1a4f8a4,0,0,0,0,0,1,0,-1.1531724792361815,-0.9741785698412359,0.0,1.2019875222206848,-1.2716320934927317,1,26.0,1,1,0.49698309103511457,0.49698309103511457
