visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Hyōgo-ken Kōbe-shi Kumoidōri,total_area_visitors,total_genre_visitors
2017-02-17,air_c225148c0fcc5c72,1,0,0,0,0,0,0,-0.6078792814331627,-0.6551985763740238,0.0,-1.4491405674156301,-0.4976537808941832,1,16.0,1,1,1.5192305992874227,1.5192305992874227
2017-02-18,air_c225148c0fcc5c72,0,0,1,0,0,0,0,-0.9900728107769973,-1.1847402371937867,0.0,-0.5800611562201581,-0.8611776042781871,1,46.0,1,1,1.990039364124504,1.990039364124504
2017-02-19,air_c225148c0fcc5c72,0,0,0,1,0,0,0,-1.1572824798649248,-1.255345791969755,0.0,1.2859034619348262,-1.21297485271432,1,48.0,1,1,0.6483104029768477,0.6483104029768477
2017-02-20,air_c225148c0fcc5c72,0,1,0,0,0,0,0,-0.7512018549371007,-0.5963606140607167,0.0,-1.4235794082628224,-1.0018965036526402,1,24.0,1,1,-0.17851898327901686,-0.17851898327901686
2017-02-21,air_c225148c0fcc5c72,0,0,0,0,0,1,0,-1.431984079080806,-1.3494865316710463,0.0,-0.6311834745257741,-1.2481545775579335,1,33.0,1,1,0.4027702021549253,0.4027702021549253
2017-02-22,air_c225148c0fcc5c72,0,0,0,0,0,0,1,-1.1692260276569197,-1.1376698673431411,0.0,-0.04327681401118994,-1.3302406021930309,1,21.0,1,1,0.7202747136408579,0.7202747136408579
2017-02-23,air_c225148c0fcc5c72,0,0,0,0,1,0,0,-0.5601050902651834,-0.6081282065233781,0.0,-1.4491405674156301,-0.6970055550079918,1,31.0,1,1,0.6718761807647102,0.6718761807647102
2017-02-24,air_c225148c0fcc5c72,1,0,0,0,0,0,0,-1.2170002188248992,-1.2318106070444323,0.0,-0.68230579283139,-1.095709103235609,1,18.0,1,1,1.614507292279211,1.614507292279211
2017-02-25,air_c225148c0fcc5c72,0,0,1,0,0,0,0,-1.1095082886969456,-1.078831905029834,0.0,1.030291870406746,-1.21297485271432,1,49.0,1,1,2.2092264370976338,2.2092264370976338
2017-02-26,air_c225148c0fcc5c72,0,0,0,1,0,0,0,-0.9542421674010129,-0.9729235728658814,0.0,0.5701910056562023,-1.0370762284962536,1,49.0,1,1,0.7955331652859673,0.7955331652859673
2017-02-27,air_c225148c0fcc5c72,0,1,0,0,0,0,0,-1.0975647409049507,-1.1259022748804797,0.0,1.030291870406746,-0.9901699287047692,1,41.0,1,1,0.048523348956733874,0.048523348956733874
2017-02-28,air_c225148c0fcc5c72,0,0,0,0,0,1,0,-1.1333953842809354,-1.1141346824178184,0.0,1.3114646210876346,-1.1426154030270932,1,28.0,1,1,0.48030921294079554,0.48030921294079554
