visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Suginami-ku Asagayaminami,total_area_visitors,total_genre_visitors
2017-02-19,air_68301bcb11e2f389,0,0,0,1,0,0,0,-1.1194572631393362,-1.093974260119433,0.0,1.1054795173604248,-1.1432130588616254,1,47.0,1,1,0.6356448657062422,0.6356448657062422
2017-02-20,air_68301bcb11e2f389,0,1,0,0,0,0,0,-0.8435230449154125,-0.3451604722438479,0.0,0.1199957498857617,-1.1885308192500084,1,26.0,1,1,-0.20082822434085584,-0.20082822434085584
2017-02-21,air_68301bcb11e2f389,0,0,0,0,0,1,0,-1.1194572631393362,-1.2722632572326675,0.0,1.0044042591578952,-0.9166242569197097,1,23.0,1,1,0.38724081291566975,0.38724081291566975
2017-02-22,air_68301bcb11e2f389,0,0,0,0,0,0,1,-1.0474744236026605,-0.9870008618514923,0.0,-0.031617137418032785,-1.1772013791529128,1,27.0,1,1,0.7084485303012088,0.7084485303012088
2017-02-23,air_68301bcb11e2f389,0,0,0,0,1,0,0,-0.4836088472320339,-0.3451604722438479,0.0,-0.764412759386372,-0.5427527337155491,1,21.0,1,1,0.659485502351777,0.659485502351777
2017-02-24,air_68301bcb11e2f389,1,0,0,0,0,0,0,-0.9514973042204262,-1.1177461264011976,0.0,0.8527913718541009,-0.7466826554632732,1,14.0,1,1,1.61311096817317,1.61311096817317
2017-02-25,air_68301bcb11e2f389,0,0,1,0,0,0,0,-0.9395001642976469,-0.8443696641609048,0.0,0.5242967826958799,-0.9392831371139014,1,4.0,1,1,2.2147666048083336,2.2147666048083336
2017-02-26,air_68301bcb11e2f389,0,0,0,1,0,0,0,-0.7835373453015161,-0.6779666001885525,0.0,0.5495655972465124,-0.9846008975022845,1,27.0,1,1,0.7845847570079167,0.7845847570079167
2017-02-27,air_68301bcb11e2f389,0,1,0,0,0,0,0,-1.05947156352544,-1.1771757921056092,0.0,-0.15796121017119474,-0.7693415356574647,1,23.0,1,1,0.028862210437630174,0.028862210437630174
2017-02-28,air_68301bcb11e2f389,0,0,0,0,0,1,0,-1.1434515429848948,-1.1890617252464915,0.0,0.9538666300566305,-0.9732714574051886,1,21.0,1,1,0.4656841980074295,0.4656841980074295
