visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Dining bar,Ōsaka-fu Ōsaka-shi Nakanochō,total_area_visitors,total_genre_visitors
2017-02-06,air_4cab15ad29c0ffbc,0,1,0,0,0,0,0,-1.0316449970656607,-1.0664612788851118,0.0,-0.23938190443275653,-1.0407346994132962,1,7.0,1,1,-0.18483419710020693,-0.18483419710020688
2017-02-07,air_4cab15ad29c0ffbc,0,0,0,0,0,1,0,-1.3814083115359892,-1.5296406844445891,0.0,-0.44528558248322436,-1.203063344474464,1,10.0,1,1,0.171784240623505,0.17178424062350503
2017-02-08,air_4cab15ad29c0ffbc,0,0,0,0,0,0,1,-1.2764793171948905,-1.3201071438343495,0.0,-0.5224994617521498,-1.1103041187252252,1,10.0,1,1,0.49132466027341587,0.49132466027341587
2017-02-09,air_4cab15ad29c0ffbc,0,0,0,0,1,0,0,-1.4513609744300549,-1.5958091709530862,0.0,-1.4490660129792552,-1.3190123766610125,1,7.0,1,1,0.2760661664560706,0.2760661664560706
2017-02-10,air_4cab15ad29c0ffbc,1,0,0,0,0,0,0,-1.416384642983022,-1.4414160357665937,0.0,0.043735652886636917,-1.3074174734423576,1,20.0,1,1,1.4283170753467644,1.4283170753467642
2017-02-11,air_4cab15ad29c0ffbc,0,0,1,0,0,0,0,-1.5329724144731316,-1.5075845222750903,1.0,-0.23938190443275653,-1.4813410217221803,1,25.0,1,1,1.8415824851276725,1.8415824851276723
2017-02-12,air_4cab15ad29c0ffbc,0,0,0,1,0,0,0,-1.5096548601751096,-1.3531913870885979,0.0,0.12094953215556231,-1.5509104410341095,1,19.0,1,1,0.5242828985612391,0.524282898561239
2017-02-13,air_4cab15ad29c0ffbc,0,1,0,0,0,0,0,-1.393067088685,-1.3421633060038485,0.0,-0.6769272202900006,-1.4117716024102513,1,7.0,1,1,-0.08209718868738305,-0.082097188687383
2017-02-14,air_4cab15ad29c0ffbc,0,0,0,0,0,1,0,-1.3697495343869783,-1.3311352249190989,0.0,-0.47102354223953286,-1.3306072798796673,1,11.0,1,1,0.35356952367977984,0.35356952367977984
2017-02-15,air_4cab15ad29c0ffbc,0,0,0,0,0,0,1,-1.14823276855577,-1.1105736032241096,0.0,0.40406708947495557,-1.0987092155065705,1,17.0,1,1,0.7225473007614255,0.7225473007614255
2017-02-16,air_4cab15ad29c0ffbc,0,0,0,0,1,0,0,-1.0083274427676387,-0.7797311706816257,0.0,0.8673503650885082,-1.3306072798796673,1,20.0,1,1,0.7328467502263702,0.7328467502263702
2017-02-17,air_4cab15ad29c0ffbc,1,0,0,0,0,0,0,-0.7868106769364307,-0.8458996571901225,0.0,-1.4748039727355637,-0.7044825060723056,1,32.0,1,1,1.5210121205312672,1.521012120531267
2017-02-18,air_4cab15ad29c0ffbc,0,0,1,0,0,0,0,-0.9850098884696168,-1.0885174410546106,0.0,-0.6511892605336922,-0.7624570221655798,1,40.0,1,1,1.9994215481779507,1.9994215481779507
2017-02-19,air_4cab15ad29c0ffbc,0,0,0,1,0,0,0,-1.14823276855577,-1.165714008647857,0.0,1.3048956809457526,-1.1682786348184995,1,26.0,1,1,0.6360319252558896,0.6360319252558896
2017-02-20,air_4cab15ad29c0ffbc,0,1,0,0,0,0,0,-0.8217870083834634,-0.31655176512214805,0.0,-1.3461141739540212,-0.9363805704454025,1,2.0,1,1,-0.20414566484697833,-0.20414566484697827
2017-02-21,air_4cab15ad29c0ffbc,0,0,0,0,0,1,0,-1.3580907572379672,-1.3311352249190989,0.0,0.2753772906934131,-1.1450888283811897,1,14.0,1,1,0.386527761967603,0.386527761967603
2017-02-22,air_4cab15ad29c0ffbc,0,0,0,0,0,0,1,-1.1598915457047811,-1.0774893599698612,0.0,-0.1364300654075225,-1.365391989535632,1,17.0,1,1,0.7091580164569973,0.7091580164569973
2017-02-23,air_4cab15ad29c0ffbc,0,0,0,0,1,0,0,-0.7401755683403869,-0.7576750085121267,0.0,-1.4748039727355637,-0.7044825060723056,1,10.0,1,1,0.6599781452618861,0.6599781452618861
2017-02-24,air_4cab15ad29c0ffbc,1,0,0,0,0,0,0,-1.241502985747858,-1.2098263329868548,0.0,-0.34233374345799034,-1.0407346994132962,1,16.0,1,1,1.6178269455017478,1.6178269455017478
2017-02-25,air_4cab15ad29c0ffbc,0,0,1,0,0,0,0,-1.14823276855577,-1.1326297653936086,0.0,1.0989920028952846,-1.2610378605677381,1,21.0,1,1,2.222147142857381,2.2221471428573807
2017-02-26,air_4cab15ad29c0ffbc,0,0,0,1,0,0,0,-0.9616923341715949,-0.9341243058681182,0.0,0.7386605663069657,-1.0523296026319509,1,10.0,1,1,0.7856314287342121,0.785631428734212
2017-02-27,air_4cab15ad29c0ffbc,0,1,0,0,0,0,0,-1.1598915457047811,-1.0774893599698612,0.0,1.1762058821642103,-1.0291397961946414,1,5.0,1,1,0.02656200316778405,0.02656200316778409
2017-02-28,air_4cab15ad29c0ffbc,0,0,0,0,0,1,0,-1.171550322853792,-0.9892647112918656,0.0,1.2019438419205186,-1.295822570223703,1,12.0,1,1,0.4653185503744304,0.4653185503744304
