visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Izakaya,Tōkyō-to Katsushika-ku Tateishi,total_area_visitors,total_genre_visitors
2017-02-15,air_9241121af22ff1d6,0,0,0,0,0,0,1,-1.1022899673212945,-0.8666949629207306,0.0,1.1566078489848397,-1.242455394279297,1,12.0,1,1,0.7343271673772751,0.734327167377275
2017-02-16,air_9241121af22ff1d6,0,0,0,0,1,0,0,-1.0021703702894598,-0.7550687558231061,0.0,1.1566078489848397,-1.230465228578088,1,19.0,1,1,0.7445513950612564,0.7445513950612563
2017-02-17,air_9241121af22ff1d6,1,0,0,0,0,0,0,-0.26378834217967895,0.10073216525868371,0.0,0.7348763470092067,-0.8108094290357722,1,28.0,1,1,1.5269604185779262,1.526960418577926
2017-02-18,air_9241121af22ff1d6,0,0,1,0,0,0,0,-0.9020507732576251,-1.1271561128151883,0.0,-0.5799336297383536,-0.6189667778164278,1,49.0,1,1,2.001875794498858,2.001875794498858
2017-02-19,air_9241121af22ff1d6,0,0,0,1,0,0,0,-1.1398348162082326,-1.0279328176172997,0.0,1.0821846427538455,-1.194494731474461,1,32.0,1,1,0.6484436548318321,0.648443654831832
2017-02-20,air_9241121af22ff1d6,0,1,0,0,0,0,0,-0.6767816799359969,-0.010894041838941266,0.0,0.08987522634059221,-1.1705144000720429,1,31.0,1,1,-0.18559771848894316,-0.18559771848894327
2017-02-21,air_9241121af22ff1d6,0,0,0,0,0,1,0,-1.152349765837212,-1.226379408013077,0.0,1.1069923781641766,-0.9546914174502805,1,20.0,1,1,0.4007617391873849,0.40076173918738484
2017-02-22,air_9241121af22ff1d6,0,0,0,0,0,0,1,-1.0397152191763979,-1.1395590247149245,0.0,-0.23262533399371504,-1.254445559980506,1,3.0,1,1,0.7210356713880994,0.7210356713880993
2017-02-23,air_9241121af22ff1d6,0,0,0,0,1,0,0,-0.36390793921151354,-0.43259304642996776,0.0,-0.9272419254829922,-0.37916346379224736,1,13.0,1,1,0.6722149841970887,0.6722149841970886
2017-02-24,air_9241121af22ff1d6,1,0,0,0,0,0,0,-0.9896554206604804,-1.0527386414167716,0.0,-0.4310872172763656,-0.7628487662309361,1,29.0,1,1,1.6230681588073503,1.6230681588073503
2017-02-25,air_9241121af22ff1d6,0,0,1,0,0,0,0,-0.977140471031501,-0.8790978748204669,0.0,0.7100686115988755,-0.9666815831514896,1,57.0,1,1,2.2229747181649535,2.2229747181649535
2017-02-26,air_9241121af22ff1d6,0,0,0,1,0,0,0,-0.8394760251127285,-0.6930541963244257,0.0,0.7844918178298697,-0.9906619145539075,1,38.0,1,1,0.7969505619416606,0.7969505619416606
2017-02-27,air_9241121af22ff1d6,0,1,0,0,0,0,0,-1.1398348162082326,-1.2511852318125491,0.0,-0.8032032484313356,-0.8707602575418174,1,15.0,1,1,0.04342498163223816,0.04342498163223806
2017-02-28,air_9241121af22ff1d6,0,0,0,0,0,1,0,-1.227439463611088,-1.2015735842136048,0.0,0.883722759471195,-1.0026520802551167,1,31.0,1,1,0.47897708096984193,0.4789770809698418
