visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Shibuya-ku Jingūmae,total_area_visitors,total_genre_visitors
2017-01-29,air_d97dabf7aae60da5,0,0,0,1,0,0,0,-0.8833297017096396,-0.9447788552926714,0.0,-0.6114240196188527,-0.7752504443549708,1,55.0,1,1,0.6672618272377138,0.6672618272377137
2017-01-30,air_d97dabf7aae60da5,0,1,0,0,0,0,0,-0.4821772209224935,-0.009551260542133197,0.0,0.6375249870393217,-0.5474540191838352,1,22.0,1,1,-0.10977805220615555,-0.10977805220615577
2017-01-31,air_d97dabf7aae60da5,0,0,0,0,0,1,0,-1.1465860172262043,-1.1941728805594816,0.0,0.9872307089036106,-1.0150361550614295,1,11.0,1,1,0.2929343967293658,0.2929343967293656
2017-02-01,air_d97dabf7aae60da5,0,0,0,0,0,0,1,-1.134050002201606,-1.1193546729794386,0.0,0.4626721261071773,-1.0869718682733667,1,9.0,1,1,0.41230353672221065,0.41230353672221054
2017-02-02,air_d97dabf7aae60da5,0,0,0,0,1,0,0,-1.322090227570581,-1.231581984349503,0.0,1.062167649303101,-1.2428325802325648,1,12.0,1,1,0.404193531457304,0.40419353145730386
2017-02-03,air_d97dabf7aae60da5,1,0,0,0,0,0,0,-0.9585457918572295,-0.7327939338158828,0.0,1.062167649303101,-1.230843294697242,1,16.0,1,1,1.25777158558873,1.25777158558873
2017-02-04,air_d97dabf7aae60da5,0,0,1,0,0,0,0,-0.8582576716604431,-0.7702030376059043,0.0,1.062167649303101,-0.8232075864962625,1,38.0,1,1,1.9542182877125893,1.9542182877125895
2017-02-05,air_d97dabf7aae60da5,0,0,0,1,0,0,0,-0.9836178219064262,-1.206642581822822,0.0,-0.7113399401515067,-0.9431004418494917,1,38.0,1,1,0.3382997386799374,0.33829973867993723
2017-02-06,air_d97dabf7aae60da5,0,1,0,0,0,0,0,-0.7955775965374515,-0.4833999085490726,0.0,0.1879033446423788,-0.9550897273848147,1,4.0,1,1,-0.13816307063332886,-0.13816307063332908
2017-02-07,air_d97dabf7aae60da5,0,0,0,0,0,1,0,-1.1841940622999994,-1.1941728805594816,0.0,1.0371886691699375,-1.0869718682733667,1,15.0,1,1,0.21284809473841249,0.21284809473841235
2017-02-08,air_d97dabf7aae60da5,0,0,0,0,0,0,1,-1.096441957127811,-1.0694758679260765,0.0,1.0371886691699375,-1.1229397248793356,1,32.0,1,1,0.5273642364180738,0.5273642364180738
2017-02-09,air_d97dabf7aae60da5,0,0,0,0,1,0,0,-1.5853465430871456,-1.767779138673145,0.0,-1.3358144434805939,-1.230843294697242,1,23.0,1,1,0.3154903488723874,0.31549034887238725
2017-02-10,air_d97dabf7aae60da5,1,0,0,0,0,0,0,-1.3471622576197775,-1.2814607894028651,0.0,-0.33665523815405435,-1.1708968670206275,1,11.0,1,1,1.449623897636678,1.4496238976366782
2017-02-11,air_d97dabf7aae60da5,0,0,1,0,0,0,0,-1.3722342876689744,-1.181703179296141,1.0,0.4876511062403407,-1.5425647186156382,1,52.0,1,1,1.8563913492046527,1.8563913492046529
2017-02-12,air_d97dabf7aae60da5,0,0,0,1,0,0,0,-1.2594101524475894,-1.0445364653993956,0.0,1.0371886691699375,-1.398693292191763,1,49.0,1,1,0.5598042574777006,0.5598042574777005
2017-02-13,air_d97dabf7aae60da5,0,1,0,0,0,0,0,-1.096441957127811,-0.9697182578193523,0.0,0.6625039671724852,-1.230843294697242,1,14.0,1,1,-0.037041442486523954,-0.037041442486524155
2017-02-14,air_d97dabf7aae60da5,0,0,0,0,0,1,0,-1.121513987177008,-0.9697182578193523,0.0,0.8873147883709567,-1.0989611538086899,1,21.0,1,1,0.39177508589541565,0.39177508589541554
2017-02-15,air_d97dabf7aae60da5,0,0,0,0,0,0,1,-1.0713699270786146,-0.8450212451859472,0.0,1.1371045897025915,-1.2068647236265961,1,18.0,1,1,0.754951259164517,0.754951259164517
2017-02-16,air_d97dabf7aae60da5,0,0,0,0,1,0,0,-0.971081806881828,-0.7327939338158828,0.0,1.1371045897025915,-1.1948754380912732,1,16.0,1,1,0.7650887657456503,0.7650887657456503
2017-02-17,air_d97dabf7aae60da5,1,0,0,0,0,0,0,-0.23145692043052704,0.12761545335461258,0.0,0.712461927438812,-0.7752504443549708,1,23.0,1,1,1.540861456866878,1.5408614568668781
2017-02-18,air_d97dabf7aae60da5,0,0,1,0,0,0,0,-0.8707936866850414,-1.106884971716098,0.0,-0.6114240196188527,-0.5834218757898039,1,50.0,1,1,2.011748637560521,2.011748637560521
2017-02-19,air_d97dabf7aae60da5,0,0,0,1,0,0,0,-1.1089779721524096,-1.0071273616093739,0.0,1.062167649303101,-1.1589075814853045,1,30.0,1,1,0.6697962038829971,0.669796203882997
2017-02-20,air_d97dabf7aae60da5,0,1,0,0,0,0,0,-0.6451454162422715,0.015388141984547733,0.0,0.06300844397656134,-1.1349290104146585,1,6.0,1,1,-0.15717089547295385,-0.15717089547295407
2017-02-21,air_d97dabf7aae60da5,0,0,0,0,0,1,0,-1.121513987177008,-1.206642581822822,0.0,1.0871466294362642,-0.919121870778846,1,32.0,1,1,0.42421510695504233,0.4242151069550422
2017-02-22,air_d97dabf7aae60da5,0,0,0,0,0,0,1,-1.0086898519556229,-1.1193546729794386,0.0,-0.26171829775456396,-1.218854009161919,1,29.0,1,1,0.7417725006090437,0.7417725006090437
2017-02-23,air_d97dabf7aae60da5,0,0,0,0,1,0,0,-0.33174504062731347,-0.4085817009690294,0.0,-0.9611297414831416,-0.3436361650833454,1,17.0,1,1,0.6933659066841321,0.693365906684132
2017-02-24,air_d97dabf7aae60da5,1,0,0,0,0,0,0,-0.9585457918572295,-1.0320667641360548,0.0,-0.4615501388198718,-0.727293302213679,1,24.0,1,1,1.6361540187295311,1.6361540187295314
2017-02-25,air_d97dabf7aae60da5,0,0,1,0,0,0,0,-0.9460097768326313,-0.8574909464492879,0.0,0.6874829473056485,-0.9311111563141689,1,49.0,1,1,2.2309722173775293,2.2309722173775293
2017-02-26,air_d97dabf7aae60da5,0,0,0,1,0,0,0,-0.8081136115620497,-0.6704454274991802,0.0,0.7624198877051391,-0.9550897273848147,1,23.0,1,1,0.8170434869739587,0.8170434869739586
2017-02-27,air_d97dabf7aae60da5,0,1,0,0,0,0,0,-1.1089779721524096,-1.231581984349503,0.0,-0.8362348408173241,-0.8351968720315854,1,12.0,1,1,0.06990925194443262,0.06990925194443244
2017-02-28,air_d97dabf7aae60da5,0,0,0,0,0,1,0,-1.1967300773245977,-1.181703179296141,0.0,0.8623358082377932,-0.9670790129201374,1,14.0,1,1,0.5017670323007123,0.5017670323007122
