visit_date,air_store_id,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,avg_temperature1,high_temperature1,holiday_flg,hours_sunlight1,low_temperature1,train_ind,visitors,Cafe/Sweets,Tōkyō-to Toshima-ku Higashiikebukuro,total_area_visitors,total_genre_visitors
2017-02-12,air_b1d822f75c9fc615,0,0,0,1,0,0,0,-1.2824510916257603,-1.062344823215648,0.0,1.0447737484901625,-1.4221941952910062,1,39.0,1,1,0.5475987317705882,0.5475987317705878
2017-02-13,air_b1d822f75c9fc615,0,1,0,0,0,0,0,-1.1192205545889873,-0.9874656241068702,0.0,0.6710528606709598,-1.2541348432554213,1,17.0,1,1,-0.05129754826285315,-0.05129754826285337
2017-02-14,air_b1d822f75c9fc615,0,0,0,0,0,1,0,-1.144332944902337,-0.9874656241068702,0.0,0.8952853933624816,-1.1220882095131761,1,26.0,1,1,0.3789922631242308,0.3789922631242305
2017-02-15,air_b1d822f75c9fc615,0,0,0,0,0,0,1,-1.0941081642756374,-0.8626669589255743,0.0,1.1444326519086165,-1.230126364393195,1,17.0,1,1,0.7434161991275944,0.7434161991275942
2017-02-16,air_b1d822f75c9fc615,0,0,0,0,1,0,0,-0.9936586030222384,-0.7503481602624081,0.0,1.1444326519086165,-1.2181221249620815,1,37.0,1,1,0.7535885350941921,0.7535885350941919
2017-02-17,air_b1d822f75c9fc615,1,0,0,0,0,0,0,-0.25284308877842104,0.11076262948853442,0.0,0.7208823123801866,-0.7979737448731195,1,27.0,1,1,1.5320265449380834,1.532026544938083
2017-02-18,air_b1d822f75c9fc615,0,0,1,0,0,0,0,-0.8932090417688394,-1.124744155806296,0.0,-0.5995981579143292,-0.6059059139753081,1,51.0,1,1,2.004531550586548,2.0045315505865475
2017-02-19,air_b1d822f75c9fc615,0,0,0,1,0,0,0,-1.131776749745662,-1.0249052236612592,0.0,1.0696884743447759,-1.182109406668742,1,42.0,1,1,0.6579685770081735,0.6579685770081732
2017-02-20,air_b1d822f75c9fc615,0,1,0,0,0,0,0,-0.6671975289486917,-0.0015561691746322258,0.0,0.07309944016023547,-1.1581009278065155,1,46.0,1,1,-0.17183972946703624,-0.17183972946703643
2017-02-21,air_b1d822f75c9fc615,0,0,0,0,0,1,0,-1.144332944902337,-1.2245830879513326,0.0,1.0946032001993893,-0.942024618046478,1,27.0,1,1,0.4115437382173435,0.41154373821734325
2017-02-22,air_b1d822f75c9fc615,0,0,0,0,0,0,1,-1.031327188492263,-1.1372240223244257,0.0,-0.25079199594974017,-1.242130603824308,1,24.0,1,1,0.7301921623710174,0.730192162371017
2017-02-23,air_b1d822f75c9fc615,0,0,0,0,1,0,0,-0.35329265003181987,-0.42587163079103835,0.0,-0.9484043198789184,-0.365821125353044,1,37.0,1,1,0.6816192581305132,0.6816192581305129
2017-02-24,air_b1d822f75c9fc615,1,0,0,0,0,0,0,-0.9811024078655635,-1.0498649566975182,0.0,-0.4501098027866482,-0.7499567871486666,1,27.0,1,1,1.627646503024102,1.6276465030241016
2017-02-25,air_b1d822f75c9fc615,0,0,1,0,0,0,0,-0.9685462127088886,-0.875146825443704,0.0,0.6959675865255732,-0.9540288574775911,1,52.0,1,1,2.224508315864224,2.2245083158642234
2017-02-26,air_b1d822f75c9fc615,0,0,0,1,0,0,0,-0.830428065985465,-0.6879488276717601,0.0,0.770711764089414,-0.9780373363398175,1,50.0,1,1,0.8057217569230055,0.8057217569230052
2017-02-27,air_b1d822f75c9fc615,0,1,0,0,0,0,0,-1.131776749745662,-1.249542820987592,0.0,-0.8238306906058509,-0.8579949420286855,1,6.0,1,1,0.05602059618475289,0.05602059618475266
2017-02-28,air_b1d822f75c9fc615,0,0,0,0,0,1,0,-1.2196701158423862,-1.1996233549150737,0.0,0.8703706675078681,-0.9900415757709309,1,22.0,1,1,0.48936210836181615,0.4893621083618159
